20150901|101 |0|1|23061|1163|2168|1737|948|557|29634|
20150901|101 |0|2|65317|2445|7800|0|4|3284|78850|
20150901|101 |1|1|19703|1363|2238|2523|1600|1717|29144|
20150901|101 |1|2|61308|2847|7880|0|3|3127|75165|
20150901|190 |0|1|12539|1417|2619|2358|1348|319|20600|
20150901|190 |0|2|39427|2569|2037|0|1|2020|46054|
20150901|190 |1|1|12235|1447|2307|2934|1682|1006|21611|
20150901|190 |1|2|37699|2481|2039|0|0|2039|44258|
20150901|253 |0|1|19384|1775|3185|3164|2523|588|30619|
20150901|253 |0|2|67463|2732|713|1|0|4312|75221|
20150901|253 |1|1|17708|1629|2965|3417|3364|1867|30950|
20150901|253 |1|2|63361|2831|681|0|0|4105|70978|
20150901|254 |0|1|9172|944|1520|1862|3958|328|17784|
20150901|254 |0|2|30586|1451|694|0|0|2341|35072|
20150901|254 |1|1|9504|904|1537|1897|3006|1083|17931|
20150901|254 |1|2|29728|1337|707|0|0|2211|33983|
20150901|651 |0|1|6948|307|427|469|443|194|8788|
20150901|651 |0|2|18166|530|764|0|0|1130|20590|
20150901|651 |1|1|6792|338|451|446|346|687|9060|
20150901|651 |1|2|17829|554|764|0|0|1099|20246|
20150901|685 |0|1|4580|784|1495|1652|3485|153|12149|
20150901|685 |0|2|16394|959|882|0|0|1060|19295|
20150901|685 |1|1|4319|739|1459|1582|3167|437|11703|
20150901|685 |1|2|15788|974|842|0|0|1026|18630|
20150902|101 |0|1|21183|1072|2133|1652|917|465|27422|
20150902|101 |0|2|65419|2330|7860|0|2|3222|78833|
20150902|101 |1|1|19877|1356|2271|2440|1553|1690|29187|
20150902|101 |1|2|61383|2766|8038|0|3|3146|75336|
20150902|190 |0|1|12361|1299|2519|2283|1323|324|20109|
20150902|190 |0|2|39609|2491|2099|1|2|2093|46295|
20150902|190 |1|1|12222|1293|2214|2932|1601|1037|21299|
20150902|190 |1|2|37771|2445|2047|3|2|1952|44220|
20150902|253 |0|1|19081|1682|3201|3096|2459|634|30153|
20150902|253 |0|2|67088|2682|774|1|0|4441|74986|
20150902|253 |1|1|17525|1571|2985|3253|3325|1875|30534|
20150902|253 |1|2|62678|2714|840|0|1|4120|70353|
20150902|254 |0|1|8656|1019|1441|1796|3840|314|17066|
20150902|254 |0|2|30347|1495|674|1|0|2318|34835|
20150902|254 |1|1|9236|928|1434|1676|3028|1052|17354|
20150902|254 |1|2|29248|1298|668|1|0|2217|33432|
20150902|651 |0|1|6594|267|440|415|409|199|8324|
20150902|651 |0|2|17940|494|782|0|0|1118|20334|
20150902|651 |1|1|6144|287|472|396|364|617|8280|
20150902|651 |1|2|17689|529|787|0|0|1140|20145|
20150902|685 |0|1|4431|705|1416|1732|3596|159|12039|
20150902|685 |0|2|15883|917|918|0|0|997|18715|
20150902|685 |1|1|4371|709|1399|1555|3252|448|11734|
20150902|685 |1|2|15116|1000|812|0|0|1036|17964|
20150903|101 |0|1|21752|1081|2110|1653|873|476|27945|
20150903|101 |0|2|67270|2363|7921|1|1|3319|80875|
