20180401|101 |0|1|19200|162|313|137|33|190|20035|
20180401|101 |0|2|70698|963|7288|429|291|2766|82435|
20180401|101 |1|1|19124|212|463|276|40|1603|21718|
20180401|101 |1|2|71187|939|7806|774|373|2751|83830|
20180401|190 |0|1|11368|126|264|171|45|110|12084|
20180401|190 |0|2|44706|705|2148|407|320|1827|50113|
20180401|190 |1|1|12160|118|194|204|63|933|13672|
20180401|190 |1|2|48919|570|2014|486|339|1812|54140|
20180401|253 |0|1|16128|136|232|162|78|214|16950|
20180401|253 |0|2|64674|697|867|264|548|3127|70177|
20180401|253 |1|1|16134|120|182|166|79|1444|18125|
20180401|253 |1|2|64188|542|822|304|557|2810|69223|
20180401|254 |0|1|8038|74|123|140|89|120|8584|
20180401|254 |0|2|31388|359|804|210|413|1673|34847|
20180401|254 |1|1|8164|72|101|116|80|821|9354|
20180401|254 |1|2|30515|295|782|211|325|1535|33663|
20180401|651 |0|1|6605|45|57|36|14|107|6864|
20180401|651 |0|2|25058|158|890|53|85|1201|27445|
20180401|651 |1|1|8674|55|114|60|13|731|9647|
20180401|651 |1|2|34616|196|863|52|85|1490|37302|
20180401|685 |0|1|5229|67|125|101|87|87|5696|
20180401|685 |0|2|18394|223|1085|173|504|803|21182|
20180401|685 |1|1|5596|62|98|96|54|491|6397|
20180401|685 |1|2|20595|235|1014|149|487|818|23298|
20180402|101 |0|1|16605|391|842|587|168|337|18930|
20180402|101 |0|2|74842|2658|8691|1330|975|3563|92059|
20180402|101 |1|1|14916|491|921|746|203|1600|18877|
20180402|101 |1|2|72493|3148|8950|1625|1291|3658|91165|
20180402|190 |0|1|9242|435|1150|989|196|188|12200|
20180402|190 |0|2|43839|2661|3003|1714|1423|2234|54874|
20180402|190 |1|1|8695|427|853|908|255|840|11978|
20180402|190 |1|2|39685|2611|2996|1616|1557|2139|50604|
20180402|253 |0|1|13509|461|1158|916|296|338|16678|
20180402|253 |0|2|69693|2772|2107|1999|2376|4208|83155|
20180402|253 |1|1|11860|460|932|916|365|1361|15894|
20180402|253 |1|2|62536|2803|2140|1971|2914|3785|76149|
20180402|254 |0|1|6685|327|778|884|470|181|9325|
20180402|254 |0|2|34400|1809|1473|1126|3195|2420|44423|
20180402|254 |1|1|6377|267|749|710|422|755|9280|
20180402|254 |1|2|31061|1421|1271|780|2614|2160|39307|
20180402|651 |0|1|5242|130|221|148|53|125|5919|
20180402|651 |0|2|22364|611|966|281|431|1465|26118|
20180402|651 |1|1|5048|158|315|156|33|525|6235|
20180402|651 |1|2|22853|674|898|249|400|1542|26616|
20180402|685 |0|1|4323|257|937|856|529|91|6993|
20180402|685 |0|2|18158|1273|1526|981|2898|1065|25901|
20180402|685 |1|1|3441|290|778|738|395|328|5970|
20180402|685 |1|2|17907|1419|1491|908|2844|1205|25774|
20180403|101 |0|1|15727|446|952|679|187|333|18324|
20180403|101 |0|2|73444|2840|8945|1489|1090|3507|91315|
20180403|101 |1|1|15008|548|1031|982|246|1416|19231|
20180403|101 |1|2|71385|3294|9376|2135|1545|3636|91371|
20180403|190 |0|1|8983|435|1303|1064|227|153|12165|
20180403|190 |0|2|43620|3092|3229|1808|1629|2226|55604|
20180403|190 |1|1|8685|495|1016|1167|331|797|12491|
20180403|190 |1|2|41357|2977|3172|2083|1803|2084|53476|
20180403|253 |0|1|12535|483|1292|1023|382|344|16059|
20180403|253 |0|2|67786|2901|2246|2070|2560|4082|81645|
20180403|253 |1|1|11740|519|1070|1078|441|1363|16211|
20180403|253 |1|2|64267|2985|2317|2358|3388|3902|79217|
20180403|254 |0|1|6250|350|846|1010|548|175|9179|
20180403|254 |0|2|33249|1831|1559|1244|3600|2289|43772|
20180403|254 |1|1|6241|345|784|890|522|723|9505|
20180403|254 |1|2|31461|1523|1330|1001|2916|2168|40399|
20180403|651 |0|1|5072|139|251|199|63|122|5846|
20180403|651 |0|2|22461|700|1009|382|509|1432|26493|
20180403|651 |1|1|4844|159|355|173|70|542|6143|
20180403|651 |1|2|22648|722|988|286|440|1506|26590|
20180403|685 |0|1|3447|300|912|890|544|86|6179|
20180403|685 |0|2|17650|1387|1603|1058|3269|1118|26085|
20180403|685 |1|1|3265|316|828|849|512|345|6115|
20180403|685 |1|2|18138|1488|1558|1032|3317|1169|26702|
20180404|101 |0|1|15076|380|847|610|166|314|17393|
20180404|101 |0|2|69812|2675|8988|1322|970|3438|87205|
20180404|101 |1|1|14397|495|892|838|210|1362|18194|
20180404|101 |1|2|69438|3096|9229|1884|1246|3516|88409|
20180404|190 |0|1|8451|378|1105|828|187|134|11083|
20180404|190 |0|2|41172|2760|3170|1540|1213|2043|51898|
20180404|190 |1|1|8229|405|779|925|221|774|11333|
20180404|190 |1|2|40740|2806|3152|1753|1437|2042|51930|
20180404|253 |0|1|12253|511|1157|888|285|315|15409|
20180404|253 |0|2|65539|2775|2225|2064|2276|4002|78881|
20180404|253 |1|1|11294|498|1006|932|428|1240|15398|
20180404|253 |1|2|61951|2753|2138|2185|2544|3741|75312|
20180404|254 |0|1|6080|315|829|855|452|165|8696|
20180404|254 |0|2|32526|1708|1444|1062|2758|2292|41790|
20180404|254 |1|1|6121|283|724|809|451|711|9099|
20180404|254 |1|2|31265|1472|1338|881|2525|2128|39609|
20180404|651 |0|1|4890|140|219|173|43|113|5578|
20180404|651 |0|2|21412|605|1017|291|428|1371|25124|
20180404|651 |1|1|4714|167|311|126|44|523|5885|
20180404|651 |1|2|22148|628|960|255|362|1461|25814|
20180404|685 |0|1|3416|289|851|742|462|92|5852|
20180404|685 |0|2|17669|1272|1627|985|3006|1094|25653|
20180404|685 |1|1|3223|315|782|792|439|355|5906|
20180404|685 |1|2|18043|1374|1537|896|2984|1164|25998|
20180405|101 |0|1|14538|324|746|512|124|273|16517|
20180405|101 |0|2|67016|2493|8703|1237|718|3241|83408|
20180405|101 |1|1|13568|424|872|694|178|1281|17017|
20180405|101 |1|2|64926|2894|9055|1760|1023|3298|82956|
20180405|190 |0|1|8468|360|1015|724|157|147|10871|
20180405|190 |0|2|41131|2649|3043|1502|1084|2080|51489|
20180405|190 |1|1|7978|380|731|803|197|708|10797|
20180405|190 |1|2|39108|2592|3011|1694|1271|1972|49648|
20180405|253 |0|1|11798|431|1015|772|247|298|14561|
