집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20221001,101 ,0,1,9613,119,281,172,56,74,10315,
20221001,101 ,0,2,86822,1426,7926,1086,657,2870,100787,
20221001,101 ,1,1,8825,193,219,272,64,844,10417,
20221001,101 ,1,2,83868,1857,7556,1439,902,2900,98522,
20221001,190 ,0,1,7515,136,344,250,106,52,8403,
20221001,190 ,0,2,64748,1259,1192,713,853,2102,70867,
20221001,190 ,1,1,5767,133,226,312,89,614,7141,
20221001,190 ,1,2,60062,1492,1628,1135,1191,2110,67618,
20221001,253 ,0,1,9690,102,299,223,76,63,10453,
20221001,253 ,0,2,86881,1140,800,789,1424,3530,94564,
20221001,253 ,1,1,8591,149,328,344,114,1021,10547,
20221001,253 ,1,2,83845,1356,950,1164,2123,3603,93041,
20221001,254 ,0,1,4829,94,271,247,85,36,5562,
20221001,254 ,0,2,48282,700,745,679,1365,2111,53882,
20221001,254 ,1,1,4053,77,229,296,123,488,5266,
20221001,254 ,1,2,40483,726,625,667,1312,1886,45699,
20221001,651 ,0,1,5063,35,55,69,14,40,5276,
20221001,651 ,0,2,43178,295,750,327,262,1336,46148,
20221001,651 ,1,1,3573,35,71,63,2,360,4104,
20221001,651 ,1,2,33600,269,799,251,181,1169,36269,
20221001,685 ,0,1,3882,81,256,212,189,29,4649,
20221001,685 ,0,2,24814,370,568,485,1801,1025,29063,
20221001,685 ,1,1,3292,84,260,245,101,349,4331,
20221001,685 ,1,2,25731,427,676,577,2043,1123,30577,
20221002,101 ,0,1,8602,56,158,86,14,62,8978,
20221002,101 ,0,2,79118,774,6034,764,191,2624,89505,
20221002,101 ,1,1,8471,120,133,139,31,757,9651,
20221002,101 ,1,2,80095,870,6709,1005,300,2606,91585,
20221002,190 ,0,1,5632,78,213,106,8,45,6082,
20221002,190 ,0,2,61994,706,1387,516,288,2057,66948,
20221002,190 ,1,1,6437,65,106,127,19,594,7348,
20221002,190 ,1,2,61883,566,1239,711,318,1938,66655,
20221002,253 ,0,1,8934,53,169,63,26,50,9295,
20221002,253 ,0,2,76415,572,564,353,1086,3263,82253,
20221002,253 ,1,1,8564,69,101,122,34,855,9745,
20221002,253 ,1,2,78451,586,534,430,1094,3167,84262,
20221002,254 ,0,1,3834,26,85,77,38,33,4093,
20221002,254 ,0,2,35974,323,478,205,286,1616,38882,
20221002,254 ,1,1,3947,28,66,85,27,447,4600,
20221002,254 ,1,2,36670,271,452,218,277,1587,39475,
20221002,651 ,0,1,4157,15,62,30,6,26,4296,
20221002,651 ,0,2,37814,164,767,209,153,1266,40373,
20221002,651 ,1,1,4221,20,40,62,5,433,4781,
20221002,651 ,1,2,39692,201,704,267,148,1294,42306,
20221002,685 ,0,1,3655,39,127,82,59,26,3988,
20221002,685 ,0,2,27351,229,615,221,646,1072,30134,
20221002,685 ,1,1,3026,31,76,100,28,293,3554,
20221002,685 ,1,2,25005,203,436,235,638,918,27435,
20221003,101 ,0,1,7091,94,237,208,48,54,7732,
20221003,101 ,0,2,68525,1460,6489,1116,580,2430,80600,
20221003,101 ,1,1,7523,141,187,193,42,643,8729,
20221003,101 ,1,2,72974,1669,7199,1254,672,2437,86205,
20221003,190 ,0,1,4019,112,394,271,37,30,4863,
20221003,190 ,0,2,48037,1531,1505,950,736,1712,54471,
20221003,190 ,1,1,5676,104,190,239,46,526,6781,
20221003,190 ,1,2,57805,1374,1395,985,703,1797,64059,
20221003,253 ,0,1,7080,62,281,183,38,38,7682,
20221003,253 ,0,2,65787,1022,697,726,1175,2874,72281,
20221003,253 ,1,1,7429,85,188,241,51,795,8789,
20221003,253 ,1,2,74135,1072,699,756,1363,2912,80937,
20221003,254 ,0,1,2984,66,167,194,65,25,3501,
20221003,254 ,0,2,29488,571,466,514,843,1354,33236,
20221003,254 ,1,1,3097,57,116,172,59,384,3885,
20221003,254 ,1,2,30795,536,516,377,837,1374,34435,
20221003,651 ,0,1,3078,34,114,55,8,16,3305,
20221003,651 ,0,2,26722,371,767,306,211,1145,29522,
20221003,651 ,1,1,4170,34,72,74,18,407,4775,
20221003,651 ,1,2,42245,384,717,320,167,1415,45248,
20221003,685 ,0,1,2970,44,196,179,127,24,3540,
20221003,685 ,0,2,23171,340,799,489,1442,1046,27287,
20221003,685 ,1,1,2958,49,183,209,64,343,3806,
20221003,685 ,1,2,25035,330,599,421,1364,924,28673,
20221004,101 ,0,1,7602,159,448,347,100,93,8749,
20221004,101 ,0,2,81381,2475,8121,1836,1141,3422,98376,
20221004,101 ,1,1,6730,233,376,455,97,722,8613,
20221004,101 ,1,2,80903,2773,8601,2045,1472,3373,99167,
20221004,190 ,0,1,4484,230,785,729,155,81,6464,
20221004,190 ,0,2,54689,3245,2426,2200,1864,2315,66739,
20221004,190 ,1,1,4742,221,551,559,98,511,6682,
20221004,190 ,1,2,52250,3079,2374,2198,1872,2251,64024,
20221004,253 ,0,1,7066,159,741,548,118,101,8733,
20221004,253 ,0,2,77362,2578,1928,2343,2450,3859,90520,
20221004,253 ,1,1,6087,238,695,625,178,793,8616,
20221004,253 ,1,2,75250,2883,1990,2441,3100,3827,89491,
20221004,254 ,0,1,3473,165,574,647,236,69,5164,
20221004,254 ,0,2,40036,1892,1089,1468,3055,2234,49774,
20221004,254 ,1,1,3198,153,484,584,222,399,5040,
20221004,254 ,1,2,35853,1571,958,1144,2910,2009,44445,
20221004,651 ,0,1,3113,58,187,101,35,42,3536,
20221004,651 ,0,2,30209,754,861,541,384,1501,34250,
20221004,651 ,1,1,3184,58,192,126,25,384,3969,
20221004,651 ,1,2,33149,731,852,571,329,1685,37317,
20221004,685 ,0,1,2413,161,638,602,338,42,4194,
20221004,685 ,0,2,19627,1243,1196,1349,3915,931,28261,
20221004,685 ,1,1,2072,176,519,564,247,200,3778,
20221004,685 ,1,2,19811,1287,1125,1203,3503,989,27918,
20221005,101 ,0,1,7331,206,532,431,110,126,8736,
20221005,101 ,0,2,79983,2644,8503,1939,1269,3123,97461,
20221005,101 ,1,1,6706,247,401,579,112,680,8725,
20221005,101 ,1,2,79259,3053,9197,2441,1727,3193,98870,
20221005,190 ,0,1,4222,254,886,786,134,76,6358,
20221005,190 ,0,2,55637,3547,2582,2442,2245,2323,68776,
20221005,190 ,1,1,4595,241,624,776,167,451,6854,
20221005,190 ,1,2,52213,3406,2520,2803,2523,2204,65669,
20221005,253 ,0,1,7139,220,895,754,273,71,9352,
20221005,253 ,0,2,77625,2823,2005,2507,3103,3932,91995,
20221005,253 ,1,1,6065,276,783,830,237,745,8936,
20221005,253 ,1,2,75587,3034,2075,2932,3966,3806,91400,
20221005,254 ,0,1,3460,203,645,768,364,72,5512,
20221005,254 ,0,2,39727,1954,1082,1618,3396,2277,50054,
20221005,254 ,1,1,2958,161,516,697,241,411,4984,
20221005,254 ,1,2,35239,1629,948,1358,3326,2023,44523,
20221005,651 ,0,1,3171,72,212,167,38,42,3702,
20221005,651 ,0,2,31318,808,970,611,533,1520,35760,
20221005,651 ,1,1,2929,57,202,173,22,355,3738,
20221005,651 ,1,2,31681,840,955,662,459,1592,36189,
20221005,685 ,0,1,2278,154,750,820,584,30,4616,
20221005,685 ,0,2,18430,1236,1216,1363,4562,867,27674,
20221005,685 ,1,1,1986,208,610,682,334,218,4038,
20221005,685 ,1,2,19131,1466,1176,1421,4502,893,28589,
20221006,101 ,0,1,7327,212,496,402,107,111,8655,
20221006,101 ,0,2,80053,2722,8540,1949,1280,3188,97732,
20221006,101 ,1,1,7116,279,417,547,121,722,9202,
20221006,101 ,1,2,83658,3215,9171,2588,1739,3328,103699,
20221006,190 ,0,1,4488,247,940,733,125,86,6619,
20221006,190 ,0,2,56975,3447,2571,2530,2288,2374,70185,
20221006,190 ,1,1,4653,246,656,821,157,460,6993,
20221006,190 ,1,2,52149,3376,2553,2738,2403,2235,65454,
20221006,253 ,0,1,7247,184,859,663,155,94,9202,
20221006,253 ,0,2,78518,2877,2129,2561,3162,3897,93144,
20221006,253 ,1,1,6479,286,702,798,255,780,9300,
20221006,253 ,1,2,77123,2998,2111,2864,3946,3861,92903,
20221006,254 ,0,1,3360,201,580,692,281,51,5165,
20221006,254 ,0,2,38642,1887,1112,1517,3302,2115,48575,
20221006,254 ,1,1,3098,169,516,665,273,404,5125,
20221006,254 ,1,2,36316,1700,983,1357,3239,1988,45583,
20221006,651 ,0,1,3326,69,230,138,37,38,3838,
20221006,651 ,0,2,32805,843,951,627,552,1566,37344,
20221006,651 ,1,1,3068,69,230,158,32,353,3910,
20221006,651 ,1,2,32894,823,975,643,493,1622,37450,
20221006,685 ,0,1,2000,176,697,739,499,42,4153,
20221006,685 ,0,2,19963,1237,1222,1423,4617,972,29434,
20221006,685 ,1,1,1993,240,637,658,409,235,4172,
20221006,685 ,1,2,20294,1404,1143,1360,4331,1031,29563,
20221007,101 ,0,1,8279,173,512,403,95,135,9597,
20221007,101 ,0,2,88286,2650,9241,1872,1175,3329,106553,
20221007,101 ,1,1,7627,258,400,551,102,769,9707,
20221007,101 ,1,2,86109,3080,9764,2445,1599,3466,106463,
20221007,190 ,0,1,5440,236,840,718,130,111,7475,
20221007,190 ,0,2,70869,3395,2618,2250,2262,2829,84223,
20221007,190 ,1,1,5378,232,610,730,151,556,7657,
20221007,190 ,1,2,60912,3433,2551,2646,2376,2663,74581,
20221007,253 ,0,1,8169,194,752,611,158,87,9971,
20221007,253 ,0,2,88478,2865,2034,2456,2912,4233,102978,
20221007,253 ,1,1,7239,249,775,807,247,916,10233,
20221007,253 ,1,2,85771,3131,2130,2811,3752,4432,102027,
20221007,254 ,0,1,3817,171,624,664,263,67,5606,
20221007,254 ,0,2,42896,1917,1210,1545,3267,2380,53215,
20221007,254 ,1,1,3124,140,480,640,239,383,5006,
20221007,254 ,1,2,36723,1581,962,1272,3018,2036,45592,
20221007,651 ,0,1,4351,68,204,135,25,38,4821,
20221007,651 ,0,2,45151,808,1024,601,559,1862,50005,
20221007,651 ,1,1,3411,56,201,162,26,390,4246,
20221007,651 ,1,2,35809,827,1030,641,488,1799,40594,
20221007,685 ,0,1,2677,140,758,734,354,45,4708,
20221007,685 ,0,2,25187,1265,1251,1440,4297,1137,34577,
20221007,685 ,1,1,2388,224,668,764,475,286,4805,
20221007,685 ,1,2,23239,1416,1110,1278,3898,1111,32052,
20221008,101 ,0,1,10186,104,264,171,55,82,10862,
20221008,101 ,0,2,89015,1420,8089,1064,652,2885,103125,
20221008,101 ,1,1,8860,159,215,309,45,912,10500,
20221008,101 ,1,2,84752,1883,7879,1491,936,2880,99821,
20221008,190 ,0,1,7687,143,366,255,94,49,8594,
20221008,190 ,0,2,66550,1242,1218,721,779,2183,72693,
20221008,190 ,1,1,6442,144,239,317,66,609,7817,
20221008,190 ,1,2,61204,1491,1661,1229,1173,2164,68922,
20221008,253 ,0,1,10072,110,299,248,67,77,10873,
20221008,253 ,0,2,89825,1159,804,812,1584,3752,97936,
20221008,253 ,1,1,8938,149,327,369,142,1052,10977,
20221008,253 ,1,2,86020,1402,908,1231,2191,3699,95451,
20221008,254 ,0,1,4962,86,252,234,113,28,5675,
20221008,254 ,0,2,48132,765,757,672,1396,2049,53771,
20221008,254 ,1,1,4028,64,220,297,101,502,5212,
20221008,254 ,1,2,38388,783,641,646,1396,1749,43603,
20221008,651 ,0,1,5213,39,53,76,21,37,5439,
20221008,651 ,0,2,43573,307,789,312,274,1403,46658,
20221008,651 ,1,1,3552,34,75,72,14,371,4118,
20221008,651 ,1,2,32728,311,872,287,160,1101,35459,
20221008,685 ,0,1,4107,61,272,249,158,33,4880,
20221008,685 ,0,2,27881,401,631,564,1946,1135,32558,
20221008,685 ,1,1,3388,72,288,324,200,370,4642,
20221008,685 ,1,2,27345,508,630,648,2028,1185,32344,
20221009,101 ,0,1,8353,51,161,85,11,49,8710,
20221009,101 ,0,2,74057,715,6108,763,180,2350,84173,
20221009,101 ,1,1,8257,104,102,146,30,759,9398,
20221009,101 ,1,2,75972,833,6956,995,245,2469,87470,
20221009,190 ,0,1,5002,72,211,104,8,34,5431,
20221009,190 ,0,2,58278,686,1352,482,226,1960,62984,
20221009,190 ,1,1,6067,74,84,167,27,541,6960,
20221009,190 ,1,2,59194,511,1120,683,280,1913,63701,
20221009,253 ,0,1,8200,61,159,91,23,25,8559,
20221009,253 ,0,2,71996,615,587,350,709,3059,77316,
20221009,253 ,1,1,8282,76,98,131,35,877,9499,
20221009,253 ,1,2,76103,570,561,426,667,2939,81266,
20221009,254 ,0,1,3648,31,86,78,34,26,3903,
