집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20200301,101 ,0,1,10193,108,323,169,33,76,10902,
20200301,101 ,0,2,54198,803,5393,723,221,2123,63461,
20200301,101 ,1,1,9352,180,244,298,46,873,10993,
20200301,101 ,1,2,52597,833,5490,1138,350,1998,62406,
20200301,190 ,0,1,5392,86,253,142,25,63,5961,
20200301,190 ,0,2,31150,718,1505,422,260,1219,35274,
20200301,190 ,1,1,5307,81,202,179,57,474,6300,
20200301,190 ,1,2,31744,539,1528,499,247,1142,35699,
20200301,253 ,0,1,8423,107,214,151,40,103,9038,
20200301,253 ,0,2,46942,599,435,373,434,2255,51038,
20200301,253 ,1,1,7655,112,138,183,59,787,8934,
20200301,253 ,1,2,44200,503,432,437,475,1991,48038,
20200301,254 ,0,1,4051,48,118,132,42,44,4435,
20200301,254 ,0,2,21044,357,547,222,271,1132,23573,
20200301,254 ,1,1,4145,62,98,133,28,461,4927,
20200301,254 ,1,2,21105,287,513,218,237,1099,23459,
20200301,651 ,0,1,4310,27,44,30,7,57,4475,
20200301,651 ,0,2,24230,139,614,77,74,998,26132,
20200301,651 ,1,1,5439,33,50,45,7,505,6079,
20200301,651 ,1,2,32882,185,605,80,59,1222,35033,
20200301,685 ,0,1,2966,36,128,91,69,32,3322,
20200301,685 ,0,2,13962,189,811,162,1012,669,16805,
20200301,685 ,1,1,2379,27,95,78,49,216,2844,
20200301,685 ,1,2,11329,177,818,152,937,522,13935,
20200302,101 ,0,1,10565,291,739,542,107,190,12434,
20200302,101 ,0,2,68955,2356,7099,1633,927,3381,84351,
20200302,101 ,1,1,9348,378,576,655,142,1030,12129,
20200302,101 ,1,2,60304,2768,5773,1889,1167,3068,74969,
20200302,190 ,0,1,5905,316,987,842,158,121,8329,
20200302,190 ,0,2,39591,2664,2291,1786,1838,1960,50130,
20200302,190 ,1,1,5393,302,777,673,190,586,7921,
20200302,190 ,1,2,36550,2540,2284,1631,2004,1845,46854,
20200302,253 ,0,1,9313,348,1080,849,238,216,12044,
20200302,253 ,0,2,66753,2510,1814,2104,2164,3682,79027,
20200302,253 ,1,1,7895,384,880,795,279,898,11131,
20200302,253 ,1,2,60073,2561,1879,2173,2769,3492,72947,
20200302,254 ,0,1,4385,244,721,802,298,101,6551,
20200302,254 ,0,2,30816,1694,1157,1274,2863,2066,39870,
20200302,254 ,1,1,4354,264,638,646,245,559,6706,
20200302,254 ,1,2,29642,1470,991,917,2299,1945,37264,
20200302,651 ,0,1,3924,84,186,135,26,82,4437,
20200302,651 ,0,2,23359,614,787,325,309,1490,26884,
20200302,651 ,1,1,3782,111,226,132,32,442,4725,
20200302,651 ,1,2,24095,646,748,282,294,1555,27620,
20200302,685 ,0,1,2996,212,849,736,394,79,5266,
20200302,685 ,0,2,18904,1310,1389,1109,3358,1123,27193,
20200302,685 ,1,1,2424,239,780,631,328,256,4658,
20200302,685 ,1,2,17058,1374,1416,984,3172,984,24988,
20200303,101 ,0,1,9749,280,799,550,103,164,11645,
20200303,101 ,0,2,66693,2541,6971,1794,1058,3258,82315,
20200303,101 ,1,1,9153,340,601,812,167,1007,12080,
20200303,101 ,1,2,67382,2958,7346,2507,1491,3360,85044,
20200303,190 ,0,1,5471,300,1080,844,162,98,7955,
20200303,190 ,0,2,37539,2741,2409,1819,2006,1816,48330,
20200303,190 ,1,1,5184,281,808,915,237,548,7973,
20200303,190 ,1,2,36405,2730,2393,2105,2258,1768,47659,
20200303,253 ,0,1,8564,367,1224,958,316,219,11648,
20200303,253 ,0,2,63419,2721,1940,2230,2522,3607,76439,
20200303,253 ,1,1,7779,396,941,978,300,927,11321,
20200303,253 ,1,2,60495,2773,1954,2593,3150,3459,74424,
20200303,254 ,0,1,4241,239,805,835,327,108,6555,
20200303,254 ,0,2,30207,1764,1276,1262,3104,2019,39632,
20200303,254 ,1,1,4153,255,658,793,316,579,6754,
20200303,254 ,1,2,29431,1584,1073,1104,2648,1907,37747,
20200303,651 ,0,1,3789,96,179,156,35,105,4360,
20200303,651 ,0,2,22892,682,756,392,425,1406,26553,
20200303,651 ,1,1,3506,96,222,115,31,409,4379,
20200303,651 ,1,2,22797,687,760,317,375,1416,26352,
20200303,685 ,0,1,2534,240,844,826,406,54,4904,
20200303,685 ,0,2,17179,1295,1331,1164,3494,1054,25517,
20200303,685 ,1,1,2283,255,795,732,324,271,4660,
20200303,685 ,1,2,17055,1432,1427,1139,3454,1107,25614,
20200304,101 ,0,1,9667,279,859,555,116,191,11667,
20200304,101 ,0,2,66185,2405,6867,1739,1037,3335,81568,
20200304,101 ,1,1,9118,354,583,787,147,1013,12002,
20200304,101 ,1,2,67487,2829,7189,2303,1375,3345,84528,
20200304,190 ,0,1,5278,291,981,744,177,108,7579,
