집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20141101,101 ,0,1,33426,909,1232,694,454,1309,38024,
20141101,101 ,0,2,68865,1449,10336,1,0,2649,83300,
20141101,101 ,1,1,30630,983,1675,1365,738,2266,37657,
20141101,101 ,1,2,63102,1847,10318,1,1,2549,77818,
20141101,190 ,0,1,22833,891,1156,890,626,416,26812,
20141101,190 ,0,2,45707,1249,2264,0,0,1708,50928,
20141101,190 ,1,1,19506,858,1252,1309,855,1411,25191,
20141101,190 ,1,2,41506,1314,2194,0,0,1580,46594,
20141101,253 ,0,1,31289,1024,1619,1493,1257,772,37454,
20141101,253 ,0,2,65991,1248,1031,0,0,3294,71564,
20141101,253 ,1,1,26401,1069,1521,1917,1750,2377,35035,
20141101,253 ,1,2,58933,1344,1029,0,0,3185,64491,
20141101,254 ,0,1,14125,524,764,799,1864,389,18465,
20141101,254 ,0,2,29203,671,751,0,0,1789,32414,
20141101,254 ,1,1,14108,546,837,1041,1442,1355,19329,
20141101,254 ,1,2,28589,707,704,0,0,1723,31723,
20141101,651 ,0,1,14679,188,246,197,263,373,15946,
20141101,651 ,0,2,29398,287,1163,0,0,1193,32041,
20141101,651 ,1,1,10690,201,310,169,258,904,12532,
20141101,651 ,1,2,22749,319,1128,0,0,1029,25225,
20141101,685 ,0,1,7571,358,729,770,1624,193,11245,
20141101,685 ,0,2,16541,369,1033,0,0,773,18716,
20141101,685 ,1,1,6749,366,720,757,1675,547,10814,
20141101,685 ,1,2,15274,392,924,0,0,771,17361,
20141102,101 ,0,1,28467,481,553,376,165,1191,31233,
20141102,101 ,0,2,59559,829,7540,0,0,2331,70259,
20141102,101 ,1,1,29047,512,965,693,241,2059,33517,
20141102,101 ,1,2,57973,848,8101,0,0,2147,69069,
20141102,190 ,0,1,17864,419,632,472,183,332,19902,
20141102,190 ,0,2,34987,624,2150,0,0,1399,39160,
20141102,190 ,1,1,20581,429,638,663,158,1428,23897,
20141102,190 ,1,2,40583,597,2100,0,0,1414,44694,
20141102,253 ,0,1,26521,462,586,518,447,566,29100,
20141102,253 ,0,2,54920,587,700,0,0,2755,58962,
20141102,253 ,1,1,26988,377,493,551,489,2228,31126,
20141102,253 ,1,2,53930,484,682,0,0,2449,57545,
20141102,254 ,0,1,12927,224,295,328,411,362,14547,
20141102,254 ,0,2,24988,348,698,0,0,1302,27336,
20141102,254 ,1,1,13384,192,303,290,362,1232,15763,
20141102,254 ,1,2,24704,272,680,0,0,1313,26969,
20141102,651 ,0,1,9492,69,162,66,39,278,10106,
20141102,651 ,0,2,19087,117,944,0,0,846,20994,
20141102,651 ,1,1,13096,98,144,100,37,1035,14510,
20141102,651 ,1,2,27261,142,904,0,0,1046,29353,
20141102,685 ,0,1,5837,115,283,284,376,138,7033,
20141102,685 ,0,2,11661,104,947,0,0,523,13235,
20141102,685 ,1,1,7002,138,263,227,391,537,8558,
20141102,685 ,1,2,14333,131,918,0,0,581,15963,
20141103,101 ,0,1,25984,1448,1799,1555,930,1276,32992,
20141103,101 ,0,2,66484,2175,8210,0,0,3290,80159,
20141103,101 ,1,1,23024,1445,2003,1946,1293,2084,31795,
20141103,101 ,1,2,59575,2453,8565,0,0,3101,73694,
20141103,190 ,0,1,16864,1762,2131,2097,1158,460,24472,
20141103,190 ,0,2,39624,2056,2085,1,2,1953,45721,
20141103,190 ,1,1,14401,1506,1842,1895,1306,1222,22172,
20141103,190 ,1,2,35631,2101,2151,0,0,1895,41778,
20141103,253 ,0,1,23265,1769,2744,2746,2232,757,33513,
20141103,253 ,0,2,65014,2285,752,0,0,4177,72228,
20141103,253 ,1,1,19763,1774,2403,2613,2773,2047,31373,
20141103,253 ,1,2,56680,2350,781,0,0,3729,63540,
20141103,254 ,0,1,10814,1251,1394,1859,3617,477,19412,
20141103,254 ,0,2,29261,1391,823,0,0,2237,33712,
20141103,254 ,1,1,10393,1081,1358,1457,2560,1117,17966,
20141103,254 ,1,2,26757,1176,763,0,0,2003,30699,
20141103,651 ,0,1,7591,299,441,331,431,289,9382,
20141103,651 ,0,2,16729,477,831,0,0,1015,19052,
20141103,651 ,1,1,7412,327,480,358,388,713,9678,
20141103,651 ,1,2,17145,490,761,0,0,1081,19477,
20141103,685 ,0,1,6482,801,1419,1616,2925,191,13434,
20141103,685 ,0,2,15461,868,777,0,0,905,18011,
20141103,685 ,1,1,4734,827,1267,1352,2776,444,11400,
20141103,685 ,1,2,13664,904,832,0,0,901,16301,
20141104,101 ,0,1,23836,1472,1960,1767,895,1102,31032,
20141104,101 ,0,2,62956,2371,8339,0,0,3083,76749,
20141104,101 ,1,1,22151,1620,2303,2539,1493,1912,32018,
20141104,101 ,1,2,59188,2682,8727,0,0,3062,73659,
20141104,190 ,0,1,14428,1760,2258,2139,1268,373,22226,
20141104,190 ,0,2,37413,2352,2208,0,0,1868,43841,
20141104,190 ,1,1,13747,1653,2071,2591,1537,1076,22675,
20141104,190 ,1,2,35624,2351,2126,0,0,1784,41885,
20141104,253 ,0,1,21364,1918,3051,2880,2415,706,32334,
20141104,253 ,0,2,62489,2511,956,0,0,4181,70137,
20141104,253 ,1,1,19845,2060,2723,3258,3108,2028,33022,
20141104,253 ,1,2,59111,2535,900,0,0,4014,66560,
20141104,254 ,0,1,10010,1302,1428,1904,4022,441,19107,
20141104,254 ,0,2,28528,1428,786,0,0,2269,33011,
20141104,254 ,1,1,9993,1153,1457,1722,2949,1132,18406,
20141104,254 ,1,2,26421,1291,760,0,0,2035,30507,
20141104,651 ,0,1,7235,340,404,366,416,218,8979,
20141104,651 ,0,2,16525,436,822,0,0,924,18707,
20141104,651 ,1,1,7009,350,468,329,385,644,9185,
20141104,651 ,1,2,16421,481,792,0,0,1010,18704,
20141104,685 ,0,1,4775,840,1424,1719,3338,139,12235,
20141104,685 ,0,2,15099,887,918,0,0,978,17882,
20141104,685 ,1,1,4492,880,1395,1560,3195,424,11946,
20141104,685 ,1,2,14158,898,858,0,0,951,16865,
20141105,101 ,0,1,24226,1486,1900,1613,840,1174,31239,
20141105,101 ,0,2,63239,2251,8374,0,0,2977,76841,
20141105,101 ,1,1,22565,1569,2231,2381,1430,1884,32060,
20141105,101 ,1,2,59954,2621,8635,1,0,3042,74253,
20141105,190 ,0,1,15349,1915,2208,2140,1276,421,23309,
20141105,190 ,0,2,36653,2174,2174,0,0,1726,42727,
20141105,190 ,1,1,14068,1692,2142,2482,1665,1093,23142,
20141105,190 ,1,2,36039,2315,2130,0,0,1815,42299,
20141105,253 ,0,1,21075,1849,2947,2911,2363,775,31920,
20141105,253 ,0,2,62938,2422,955,0,0,4058,70373,
20141105,253 ,1,1,19653,2011,2660,3122,3028,2016,32490,
20141105,253 ,1,2,58455,2541,937,0,0,3900,65833,
20141105,254 ,0,1,9081,1198,1348,1775,3748,426,17576,
20141105,254 ,0,2,27520,1379,736,0,0,2161,31796,
20141105,254 ,1,1,9996,1042,1426,1707,2910,1080,18161,
20141105,254 ,1,2,26557,1223,714,0,0,2009,30503,
20141105,651 ,0,1,6948,345,410,344,380,214,8641,
20141105,651 ,0,2,16374,465,842,0,0,932,18613,
20141105,651 ,1,1,6718,361,500,334,342,592,8847,
20141105,651 ,1,2,16410,514,811,0,0,974,18709,
20141105,685 ,0,1,4666,810,1381,1707,3420,143,12127,
20141105,685 ,0,2,15069,883,912,0,0,969,17833,
20141105,685 ,1,1,4705,837,1293,1599,3128,450,12012,
20141105,685 ,1,2,14241,961,853,0,0,887,16942,
20141106,101 ,0,1,24179,1474,1956,1542,906,1091,31148,
20141106,101 ,0,2,63931,2229,8464,0,0,3129,77753,
20141106,101 ,1,1,23444,1621,2166,2410,1453,2015,33109,
20141106,101 ,1,2,61839,2593,8725,0,0,3094,76251,
20141106,190 ,0,1,15513,1747,2237,2129,1284,411,23321,
20141106,190 ,0,2,37883,2259,2225,0,0,1850,44217,
20141106,190 ,1,1,14317,1585,2048,2434,1554,1152,23090,
