집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20221101,101 ,0,1,7162,192,518,418,96,96,8482,
20221101,101 ,0,2,78690,2563,8369,1957,1193,3255,96027,
20221101,101 ,1,1,6389,233,382,576,111,619,8310,
20221101,101 ,1,2,77192,2871,8943,2539,1655,3056,96256,
20221101,190 ,0,1,4086,207,851,760,104,77,6085,
20221101,190 ,0,2,54615,3273,2353,2303,2180,2356,67080,
20221101,190 ,1,1,4598,236,642,748,162,471,6857,
20221101,190 ,1,2,51946,3307,2361,2687,2408,2231,64940,
20221101,253 ,0,1,6488,198,871,673,164,77,8471,
20221101,253 ,0,2,73557,2704,2067,2681,2714,3739,87462,
20221101,253 ,1,1,5922,277,758,799,203,680,8639,
20221101,253 ,1,2,74058,3113,2251,3174,3570,3781,89947,
20221101,254 ,0,1,3330,197,620,685,263,59,5154,
20221101,254 ,0,2,38735,1936,1173,1596,3093,2244,48777,
20221101,254 ,1,1,2939,181,531,634,227,336,4848,
20221101,254 ,1,2,34663,1656,969,1260,2724,1980,43252,
20221101,651 ,0,1,3288,59,180,133,29,42,3731,
20221101,651 ,0,2,31625,826,932,601,565,1510,36059,
20221101,651 ,1,1,3071,65,210,131,23,377,3877,
20221101,651 ,1,2,31903,788,937,562,453,1562,36205,
20221101,685 ,0,1,2163,135,727,741,367,33,4166,
20221101,685 ,0,2,18690,1229,1266,1452,4208,973,27818,
20221101,685 ,1,1,2032,231,598,638,259,239,3997,
20221101,685 ,1,2,20151,1335,1178,1425,4120,980,29189,
20221102,101 ,0,1,7162,180,534,431,106,101,8514,
20221102,101 ,0,2,79809,2553,8527,1964,1188,3318,97359,
20221102,101 ,1,1,6722,250,395,581,130,701,8779,
20221102,101 ,1,2,80486,3047,9151,2613,1670,3289,100256,
20221102,190 ,0,1,4021,222,805,719,117,81,5965,
20221102,190 ,0,2,54711,3303,2388,2312,2179,2278,67171,
20221102,190 ,1,1,4451,220,605,683,156,480,6595,
20221102,190 ,1,2,52660,3348,2428,2595,2438,2317,65786,
20221102,253 ,0,1,6475,208,873,657,150,79,8442,
20221102,253 ,0,2,74614,2800,2066,2573,2827,3789,88669,
20221102,253 ,1,1,5836,271,733,745,188,707,8480,
20221102,253 ,1,2,74643,2985,2118,3015,3474,3726,89961,
20221102,254 ,0,1,3096,179,582,622,234,61,4774,
20221102,254 ,0,2,37702,1795,1072,1457,3192,2178,47396,
20221102,254 ,1,1,2925,186,467,594,207,369,4748,
20221102,254 ,1,2,34631,1633,975,1258,2945,1942,43384,
20221102,651 ,0,1,3153,70,150,138,30,42,3583,
20221102,651 ,0,2,30482,811,943,598,562,1514,34910,
20221102,651 ,1,1,2957,86,226,158,25,344,3796,
20221102,651 ,1,2,31461,793,970,561,471,1618,35874,
20221102,685 ,0,1,2032,147,717,668,336,34,3934,
20221102,685 ,0,2,19036,1293,1258,1401,4291,921,28200,
20221102,685 ,1,1,1953,189,601,607,271,225,3846,
20221102,685 ,1,2,19562,1356,1149,1385,4054,948,28454,
20221103,101 ,0,1,7260,188,546,399,100,93,8586,
20221103,101 ,0,2,79316,2576,8433,1932,1176,3271,96704,
20221103,101 ,1,1,6694,245,390,572,104,694,8699,
20221103,101 ,1,2,82720,3032,9190,2522,1697,3345,102506,
20221103,190 ,0,1,4393,200,848,769,118,77,6405,
20221103,190 ,0,2,56473,3294,2460,2283,2280,2337,69127,
20221103,190 ,1,1,4526,201,596,674,137,455,6589,
20221103,190 ,1,2,51676,3213,2355,2587,2469,2148,64448,
20221103,253 ,0,1,6604,163,818,620,166,62,8433,
20221103,253 ,0,2,75656,2715,2122,2556,2822,3820,89691,
20221103,253 ,1,1,6029,261,668,746,173,739,8616,
20221103,253 ,1,2,75800,2923,2129,3066,3513,3883,91314,
20221103,254 ,0,1,3173,187,626,676,241,57,4960,
20221103,254 ,0,2,39824,1930,1143,1578,3331,2271,50077,
20221103,254 ,1,1,3088,167,504,607,251,389,5006,
20221103,254 ,1,2,36349,1684,1025,1337,3029,1983,45407,
20221103,651 ,0,1,3272,68,168,138,27,49,3722,
20221103,651 ,0,2,32167,809,955,592,557,1536,36616,
20221103,651 ,1,1,2942,74,215,140,23,355,3749,
20221103,651 ,1,2,30632,818,963,559,457,1525,34954,
20221103,685 ,0,1,2205,133,731,724,379,34,4206,
20221103,685 ,0,2,18669,1254,1242,1455,4452,942,28014,
20221103,685 ,1,1,1991,191,629,637,254,246,3948,
20221103,685 ,1,2,20487,1383,1200,1424,4164,1039,29697,
20221104,101 ,0,1,7912,192,542,359,81,107,9193,
20221104,101 ,0,2,86087,2543,9138,1797,1098,3367,104030,
20221104,101 ,1,1,7076,234,372,537,95,799,9113,
20221104,101 ,1,2,60706,1482,8856,1463,756,2161,75424,
20221104,190 ,0,1,5024,235,741,647,96,68,6811,
20221104,190 ,0,2,68174,3049,2377,2121,2185,2672,80578,
20221104,190 ,1,1,4919,226,616,625,138,581,7105,
20221104,190 ,1,2,57581,3100,2366,2459,2361,2467,70334,
20221104,253 ,0,1,7449,196,759,600,145,74,9223,
20221104,253 ,0,2,83836,2740,2036,2514,2756,3990,97872,
20221104,253 ,1,1,6992,263,665,685,204,882,9691,
20221104,253 ,1,2,81715,2904,2049,2871,3408,4042,96989,
20221104,254 ,0,1,3670,176,611,639,238,64,5398,
20221104,254 ,0,2,42993,1883,1113,1429,3215,2387,53020,
20221104,254 ,1,1,3340,150,484,560,234,426,5194,
20221104,254 ,1,2,36996,1643,988,1260,3024,2090,46001,
20221104,651 ,0,1,3843,55,139,131,23,46,4237,
20221104,651 ,0,2,41889,752,977,556,549,1718,46441,
20221104,651 ,1,1,3298,73,215,117,18,370,4091,
20221104,651 ,1,2,33704,809,1048,568,452,1669,38250,
20221104,685 ,0,1,2442,133,697,627,331,48,4278,
20221104,685 ,0,2,23567,1192,1213,1357,4067,1116,32512,
20221104,685 ,1,1,2335,217,592,612,286,315,4357,
20221104,685 ,1,2,23347,1413,1124,1418,3911,1144,32357,
20221105,101 ,0,1,9263,102,281,150,53,68,9917,
20221105,101 ,0,2,86005,1493,7819,1015,574,2901,99807,
20221105,101 ,1,1,8254,174,217,271,59,812,9787,
20221105,101 ,1,2,83441,1816,7842,1419,834,2966,98318,
20221105,190 ,0,1,6219,105,299,251,44,62,6980,
20221105,190 ,0,2,67571,1293,1426,758,807,2245,74100,
20221105,190 ,1,1,5755,119,228,265,77,630,7074,
20221105,190 ,1,2,61539,1392,1589,1129,1158,2141,68948,
20221105,253 ,0,1,9127,93,292,198,59,64,9833,
20221105,253 ,0,2,83921,1106,1116,975,1660,3528,92306,
20221105,253 ,1,1,8020,136,302,333,94,965,9850,
20221105,253 ,1,2,82191,1248,1144,1298,2083,3489,91453,
20221105,254 ,0,1,4710,105,243,217,78,34,5387,
20221105,254 ,0,2,44331,746,698,610,1163,2144,49692,
20221105,254 ,1,1,4088,72,213,246,93,525,5237,
20221105,254 ,1,2,39077,700,647,617,1171,1889,44101,
20221105,651 ,0,1,3923,27,58,47,17,27,4099,
20221105,651 ,0,2,36071,310,747,298,220,1278,38924,
20221105,651 ,1,1,3342,30,87,55,8,347,3869,
20221105,651 ,1,2,33832,342,799,290,163,1224,36650,
20221105,685 ,0,1,3406,55,278,221,168,34,4162,
20221105,685 ,0,2,26160,373,757,563,2214,1023,31090,
20221105,685 ,1,1,3041,67,254,238,124,339,4063,
20221105,685 ,1,2,25646,430,679,616,2217,1086,30674,
20221106,101 ,0,1,8631,83,190,124,15,57,9100,
20221106,101 ,0,2,83148,859,6514,838,227,2860,94446,
20221106,101 ,1,1,8554,130,130,165,28,765,9772,
20221106,101 ,1,2,83652,976,7542,1161,311,2746,96388,
20221106,190 ,0,1,4843,68,189,174,10,36,5320,
20221106,190 ,0,2,61874,815,1464,616,304,2256,67329,
20221106,190 ,1,1,6094,64,106,115,21,532,6932,
20221106,190 ,1,2,61689,580,1178,631,315,1946,66339,
20221106,253 ,0,1,8501,57,211,85,34,41,8929,
20221106,253 ,0,2,78682,695,694,443,673,3380,84567,
20221106,253 ,1,1,8124,67,98,140,37,854,9320,
20221106,253 ,1,2,80679,610,619,589,634,3188,86319,
20221106,254 ,0,1,4238,37,87,97,31,39,4529,
20221106,254 ,0,2,39436,396,488,286,318,1860,42784,
20221106,254 ,1,1,4090,36,64,67,23,546,4826,
20221106,254 ,1,2,38720,297,441,231,255,1763,41707,
20221106,651 ,0,1,3964,21,45,27,4,25,4086,
20221106,651 ,0,2,35082,213,766,201,72,1352,37686,
20221106,651 ,1,1,4011,27,48,54,3,403,4546,
20221106,651 ,1,2,39881,220,692,223,44,1370,42430,
20221106,685 ,0,1,3281,24,117,84,50,30,3586,
20221106,685 ,0,2,25361,245,693,286,711,1057,28353,
20221106,685 ,1,1,3097,23,51,91,33,335,3630,
20221106,685 ,1,2,26695,204,531,296,666,978,29370,
20221107,101 ,0,1,7940,173,486,362,105,101,9167,
20221107,101 ,0,2,83280,2335,8132,1804,1117,3460,100128,
20221107,101 ,1,1,6894,205,353,477,123,726,8778,
20221107,101 ,1,2,81101,2645,8767,2138,1463,3409,99523,
20221107,190 ,0,1,4397,203,783,718,106,70,6277,
20221107,190 ,0,2,57793,3041,2312,2245,1939,2514,69844,
20221107,190 ,1,1,4661,220,546,549,148,502,6626,
20221107,190 ,1,2,53016,2918,2273,2046,1935,2396,64584,
20221107,253 ,0,1,7163,173,786,587,136,70,8915,
20221107,253 ,0,2,77924,2475,1925,2408,2527,3943,91202,
20221107,253 ,1,1,6447,254,655,706,182,841,9085,
20221107,253 ,1,2,78664,2804,2055,2707,3061,3933,93224,
20221107,254 ,0,1,3530,160,586,633,235,58,5202,
20221107,254 ,0,2,41919,1851,1127,1446,3007,2365,51715,
20221107,254 ,1,1,3365,130,496,509,212,401,5113,
20221107,254 ,1,2,36998,1477,1026,1175,2742,2065,45483,
20221107,651 ,0,1,3496,88,154,108,36,29,3911,
20221107,651 ,0,2,31506,703,866,521,580,1580,35756,
20221107,651 ,1,1,3394,66,183,130,30,395,4198,
20221107,651 ,1,2,34665,711,880,583,493,1734,39066,
20221107,685 ,0,1,2872,146,696,664,380,38,4796,
20221107,685 ,0,2,18573,1089,1145,1283,3678,903,26671,
20221107,685 ,1,1,2063,187,580,563,309,238,3940,
20221107,685 ,1,2,19357,1221,1042,1090,3277,948,26935,
20221108,101 ,0,1,7316,173,563,390,104,109,8655,
20221108,101 ,0,2,78643,2545,8329,2002,1237,3215,95971,
20221108,101 ,1,1,6498,236,403,621,130,671,8559,
20221108,101 ,1,2,70428,2204,8395,2015,1265,2692,86999,
20221108,190 ,0,1,3956,228,807,747,115,69,5922,
20221108,190 ,0,2,54479,3242,2424,2394,2223,2310,67072,
20221108,190 ,1,1,4465,233,637,682,171,467,6655,
20221108,190 ,1,2,51697,3308,2459,2710,2456,2163,64793,
20221108,253 ,0,1,6550,182,814,628,130,81,8385,
20221108,253 ,0,2,75305,2721,2013,2618,2846,3764,89267,
20221108,253 ,1,1,5976,236,740,870,240,726,8788,
20221108,253 ,1,2,75533,2995,2039,3118,3525,3780,90990,
20221108,254 ,0,1,3285,182,599,686,252,65,5069,
20221108,254 ,0,2,39539,1886,1115,1559,3155,2190,49444,
20221108,254 ,1,1,3115,168,504,634,242,369,5032,
20221108,254 ,1,2,35255,1683,1009,1332,2816,2018,44113,
20221108,651 ,0,1,3083,61,148,132,35,28,3487,
20221108,651 ,0,2,29990,801,914,617,661,1536,34519,
20221108,651 ,1,1,2877,57,189,138,31,316,3608,
20221108,651 ,1,2,30835,772,912,607,548,1618,35292,
20221108,685 ,0,1,2147,142,730,729,411,35,4194,
