집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20130601,101 ,0,1,38387,1158,1232,827,535,993,43132,
20130601,101 ,0,2,62222,1330,8556,1,0,2378,74487,
20130601,101 ,1,1,33849,1368,1392,1459,877,2307,41252,
20130601,101 ,1,2,55483,1615,8294,0,0,2104,67496,
20130601,190 ,0,1,25713,1186,1335,908,760,610,30512,
20130601,190 ,0,2,41555,1158,2040,0,0,1460,46213,
20130601,190 ,1,1,22347,1208,1238,1343,977,1531,28644,
20130601,190 ,1,2,37002,1210,2068,1,0,1379,41660,
20130601,253 ,0,1,34892,1281,1122,1032,1285,962,40574,
20130601,253 ,0,2,56343,1022,782,0,0,2719,60866,
20130601,253 ,1,1,30596,1360,1187,1435,1923,2552,39053,
20130601,253 ,1,2,53210,1228,846,0,0,2720,58004,
20130601,254 ,0,1,15900,825,782,943,1968,598,21016,
20130601,254 ,0,2,25920,604,677,0,0,1583,28784,
20130601,254 ,1,1,17198,897,883,1126,1727,1580,23411,
20130601,254 ,1,2,26635,699,682,0,0,1609,29625,
20130601,651 ,0,1,19306,284,322,248,272,685,21117,
20130601,651 ,0,2,27636,207,1061,0,0,1022,29926,
20130601,651 ,1,1,13288,301,288,210,208,945,15240,
20130601,651 ,1,2,22131,322,1136,0,0,877,24466,
20130601,685 ,0,1,7770,492,657,813,1690,242,11664,
20130601,685 ,0,2,13634,305,842,0,0,599,15380,
20130601,685 ,1,1,6230,480,597,768,1585,477,10137,
20130601,685 ,1,2,11267,237,757,0,0,508,12769,
20130602,101 ,0,1,32024,591,665,422,198,760,34660,
20130602,101 ,0,2,53308,717,6948,1,0,1892,62866,
20130602,101 ,1,1,33885,689,842,926,265,2171,38778,
20130602,101 ,1,2,52313,757,7320,0,0,1761,62151,
20130602,190 ,0,1,19405,484,624,436,222,463,21634,
20130602,190 ,0,2,30183,590,2098,0,0,1115,33986,
20130602,190 ,1,1,24162,513,640,656,258,1528,27757,
20130602,190 ,1,2,36821,569,2042,0,0,1257,40689,
20130602,253 ,0,1,29042,562,465,363,453,782,31667,
20130602,253 ,0,2,45709,559,607,0,0,2216,49091,
20130602,253 ,1,1,31543,486,433,554,488,2278,35782,
20130602,253 ,1,2,47172,462,691,0,0,2061,50386,
20130602,254 ,0,1,14360,266,318,273,387,491,16095,
20130602,254 ,0,2,21434,281,672,1,0,1099,23487,
20130602,254 ,1,1,16503,255,359,272,338,1474,19201,
20130602,254 ,1,2,23075,222,661,1,0,1190,25149,
20130602,651 ,0,1,11417,100,95,69,77,355,12113,
20130602,651 ,0,2,17987,104,880,0,0,745,19716,
20130602,651 ,1,1,17244,127,135,119,58,1199,18882,
20130602,651 ,1,2,27135,133,922,0,0,976,29166,
20130602,685 ,0,1,5926,150,220,215,400,174,7085,
20130602,685 ,0,2,8824,104,796,0,0,378,10102,
20130602,685 ,1,1,7107,155,183,232,357,452,8486,
20130602,685 ,1,2,11707,109,718,0,0,437,12971,
20130603,101 ,0,1,28850,1754,1840,1661,909,972,35986,
20130603,101 ,0,2,60646,1882,8271,0,0,2862,73661,
20130603,101 ,1,1,25735,1814,1760,1936,1273,2122,34640,
20130603,101 ,1,2,53813,2105,8051,0,0,2666,66635,
20130603,190 ,0,1,17875,1926,2008,1891,1083,594,25377,
20130603,190 ,0,2,36869,2016,2333,0,0,1713,42931,
20130603,190 ,1,1,15920,1725,1649,1687,1137,1279,23397,
20130603,190 ,1,2,32096,1927,2151,0,0,1601,37775,
20130603,253 ,0,1,25555,2304,2192,2593,1985,1055,35684,
20130603,253 ,0,2,56478,1995,830,1,0,3528,62832,
20130603,253 ,1,1,22136,2305,2033,2552,2631,2183,33840,
20130603,253 ,1,2,51143,2145,864,1,0,3369,57522,
20130603,254 ,0,1,12444,1495,1239,1595,3412,663,20848,
20130603,254 ,0,2,25587,1126,663,1,0,1996,29373,
20130603,254 ,1,1,12939,1390,1335,1400,2808,1414,21286,
20130603,254 ,1,2,25901,1114,737,1,0,1979,29732,
20130603,651 ,0,1,8191,411,312,313,336,334,9897,
20130603,651 ,0,2,15132,380,839,0,0,903,17254,
20130603,651 ,1,1,7975,387,380,270,283,744,10039,
20130603,651 ,1,2,15014,435,760,0,0,953,17162,
20130603,685 ,0,1,5781,906,1241,1549,2936,224,12637,
20130603,685 ,0,2,13697,728,826,0,0,752,16003,
20130603,685 ,1,1,4205,855,959,1275,2442,346,10082,
20130603,685 ,1,2,10123,624,748,0,0,620,12115,
20130604,101 ,0,1,27721,1903,2047,1721,997,990,35379,
20130604,101 ,0,2,59611,2132,8035,2,1,2802,72583,
20130604,101 ,1,1,25536,2111,1993,2504,1524,2076,35744,
20130604,101 ,1,2,54477,2361,8031,1,1,2587,67458,
20130604,190 ,0,1,16534,2024,2220,1963,1298,519,24558,
20130604,190 ,0,2,35302,2132,2148,0,0,1715,41297,
20130604,190 ,1,1,15514,1953,1951,2327,1549,1283,24577,
20130604,190 ,1,2,33063,2127,2096,0,0,1647,38933,
20130604,253 ,0,1,23426,2538,2533,2536,2284,970,34287,
20130604,253 ,0,2,54664,2081,779,0,4,3413,60941,
20130604,253 ,1,1,22007,2523,2394,2777,3185,2209,35095,
20130604,253 ,1,2,53009,2203,834,0,4,3462,59512,
20130604,254 ,0,1,11265,1538,1262,1756,3574,557,19952,
20130604,254 ,0,2,24844,1152,607,1,1,1955,28560,
20130604,254 ,1,1,13226,1571,1480,1658,2918,1387,22240,
20130604,254 ,1,2,25074,1091,649,0,0,1833,28647,
20130604,651 ,0,1,8166,410,337,338,354,301,9906,
20130604,651 ,0,2,15145,430,807,0,0,821,17203,
20130604,651 ,1,1,7677,423,398,262,315,642,9717,
20130604,651 ,1,2,14570,452,810,0,0,845,16677,
20130604,685 ,0,1,4722,1074,1246,1621,3390,166,12219,
20130604,685 ,0,2,11931,727,820,0,0,694,14172,
20130604,685 ,1,1,4216,1010,1077,1475,2896,359,11033,
20130604,685 ,1,2,10596,683,739,0,0,665,12683,
20130605,101 ,0,1,31993,1884,1874,1563,905,1046,39265,
20130605,101 ,0,2,65328,2013,8563,0,0,2985,78889,
20130605,101 ,1,1,27899,2036,1984,2389,1384,2232,37924,
