집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20210801,101 ,0,1,9434,87,219,122,15,71,9948,
20210801,101 ,0,2,71506,841,4649,840,211,2465,80512,
20210801,101 ,1,1,9174,116,146,163,15,840,10454,
20210801,101 ,1,2,69703,822,4858,978,247,2317,78925,
20210801,190 ,0,1,6274,74,282,134,18,46,6828,
20210801,190 ,0,2,51744,718,1122,489,220,1742,56035,
20210801,190 ,1,1,7389,87,128,193,28,623,8448,
20210801,190 ,1,2,57046,551,1031,712,208,1751,61299,
20210801,253 ,0,1,9348,74,179,128,26,77,9832,
20210801,253 ,0,2,65757,643,393,415,576,2690,70474,
20210801,253 ,1,1,9133,85,140,126,38,896,10418,
20210801,253 ,1,2,65844,556,377,484,567,2574,70402,
20210801,254 ,0,1,3994,42,92,84,21,45,4278,
20210801,254 ,0,2,26590,322,349,259,237,1189,28946,
20210801,254 ,1,1,4117,45,71,90,13,479,4815,
20210801,254 ,1,2,27526,239,342,180,190,1279,29756,
20210801,651 ,0,1,6401,21,67,36,2,40,6567,
20210801,651 ,0,2,41218,175,552,124,80,1355,43504,
20210801,651 ,1,1,6796,29,32,62,12,607,7538,
20210801,651 ,1,2,45169,212,549,175,68,1498,47671,
20210801,685 ,0,1,3985,36,115,84,29,34,4283,
20210801,685 ,0,2,23209,224,466,230,428,921,25478,
20210801,685 ,1,1,3548,40,71,65,26,368,4118,
20210801,685 ,1,2,23476,196,400,224,388,833,25517,
20210802,101 ,0,1,9227,175,436,387,70,126,10421,
20210802,101 ,0,2,75937,2110,6717,1595,783,3013,90155,
20210802,101 ,1,1,9111,244,321,420,75,944,11115,
20210802,101 ,1,2,78426,2456,7122,1754,999,3188,93945,
20210802,190 ,0,1,6227,235,674,552,98,83,7869,
20210802,190 ,0,2,54141,2437,1832,1667,1231,2184,63492,
20210802,190 ,1,1,6822,225,490,475,108,610,8730,
20210802,190 ,1,2,53132,2300,1862,1582,1288,2050,62214,
20210802,253 ,0,1,8907,194,616,465,140,112,10434,
20210802,253 ,0,2,71755,1892,1001,1443,1972,3444,81507,
20210802,253 ,1,1,8558,213,486,486,172,958,10873,
20210802,253 ,1,2,72859,1895,1018,1399,2435,3513,83119,
20210802,254 ,0,1,4324,118,463,519,202,61,5687,
20210802,254 ,0,2,33028,1200,717,987,2137,1830,39899,
20210802,254 ,1,1,4366,114,371,450,160,551,6012,
20210802,254 ,1,2,33531,1095,651,735,1749,1800,39561,
20210802,651 ,0,1,5920,53,175,95,23,57,6323,
20210802,651 ,0,2,38947,583,668,397,351,1603,42549,
20210802,651 ,1,1,6031,76,141,156,22,603,7029,
20210802,651 ,1,2,43918,622,665,489,304,1873,47871,
20210802,685 ,0,1,3163,87,479,471,224,46,4470,
20210802,685 ,0,2,20976,701,751,913,2818,960,27119,
20210802,685 ,1,1,3082,105,416,395,168,309,4475,
20210802,685 ,1,2,21626,743,752,798,2827,935,27681,
20210803,101 ,0,1,8813,177,440,430,74,119,10053,
20210803,101 ,0,2,74723,2235,6696,1731,895,2980,89260,
20210803,101 ,1,1,8702,254,362,480,107,863,10768,
20210803,101 ,1,2,77671,2569,7030,2037,1192,3071,93570,
20210803,190 ,0,1,5886,202,703,590,95,87,7563,
20210803,190 ,0,2,52774,2592,1907,1732,1536,2123,62664,
20210803,190 ,1,1,6611,201,545,595,120,625,8697,
20210803,190 ,1,2,54834,2558,1912,2019,1694,2194,65211,
20210803,253 ,0,1,8810,217,653,547,142,129,10498,
20210803,253 ,0,2,72036,2060,1075,1563,2383,3634,82751,
20210803,253 ,1,1,8418,206,543,567,172,974,10880,
20210803,253 ,1,2,72219,2027,1069,1811,2924,3500,83550,
20210803,254 ,0,1,4200,136,453,493,179,71,5532,
20210803,254 ,0,2,32665,1194,713,1080,2479,1880,40011,
20210803,254 ,1,1,4494,116,440,507,155,513,6225,
20210803,254 ,1,2,34519,1124,689,833,2231,1860,41256,
