집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20131001,101 ,0,1,27956,1929,1967,1686,923,909,35370,
20131001,101 ,0,2,58690,2097,8246,0,0,2905,71938,
20131001,101 ,1,1,24485,2026,2118,2351,1425,2075,34480,
20131001,101 ,1,2,54963,2521,8201,0,1,2754,68440,
20131001,190 ,0,1,16035,2045,2251,2042,1199,475,24047,
20131001,190 ,0,2,34676,2138,2080,0,0,1736,40630,
20131001,190 ,1,1,14880,2016,1961,2486,1475,1141,23959,
20131001,190 ,1,2,32197,2144,2107,0,0,1710,38158,
20131001,253 ,0,1,24008,2468,2606,2728,2048,972,34830,
20131001,253 ,0,2,56366,2216,840,1,0,3645,63068,
20131001,253 ,1,1,21273,2471,2420,2856,2700,2178,33898,
20131001,253 ,1,2,52706,2247,865,0,0,3404,59222,
20131001,254 ,0,1,11078,1475,1329,1763,3739,541,19925,
20131001,254 ,0,2,25252,1224,583,0,0,2007,29066,
20131001,254 ,1,1,11584,1493,1403,1650,3063,1288,20481,
20131001,254 ,1,2,25110,1154,640,0,0,1962,28866,
20131001,651 ,0,1,7838,480,380,342,379,299,9718,
20131001,651 ,0,2,14727,402,831,1,0,811,16772,
20131001,651 ,1,1,6829,446,380,427,327,604,9013,
20131001,651 ,1,2,14100,444,794,0,0,801,16139,
20131001,685 ,0,1,5394,1058,1404,1673,3393,215,13137,
20131001,685 ,0,2,13322,785,851,0,1,787,15746,
20131001,685 ,1,1,4717,1104,1252,1592,3002,407,12074,
20131001,685 ,1,2,11981,782,772,0,0,770,14305,
20131002,101 ,0,1,29787,1793,1847,1486,966,972,36851,
20131002,101 ,0,2,63683,2087,8695,0,0,3010,77475,
20131002,101 ,1,1,26956,1879,2167,2201,1449,2311,36963,
20131002,101 ,1,2,58502,2420,8800,0,0,2917,72639,
20131002,190 ,0,1,15563,1971,2257,1963,1161,468,23383,
20131002,190 ,0,2,38297,2001,2157,2,0,1883,44340,
20131002,190 ,1,1,17089,1974,2027,2563,1494,1486,26633,
20131002,190 ,1,2,36628,2081,2219,0,2,1889,42819,
20131002,253 ,0,1,24900,2030,2104,2200,1756,1000,33990,
20131002,253 ,0,2,60195,2152,933,1,0,3805,67086,
20131002,253 ,1,1,23378,2335,2433,2872,2756,2433,36207,
20131002,253 ,1,2,57294,2313,1066,0,0,3777,64450,
20131002,254 ,0,1,11672,1466,1269,1774,3690,589,20460,
20131002,254 ,0,2,26743,1233,683,0,0,2101,30760,
20131002,254 ,1,1,12712,1405,1407,1772,3309,1393,21998,
20131002,254 ,1,2,27254,1163,659,0,0,2078,31154,
20131002,651 ,0,1,9838,442,406,368,343,347,11744,
20131002,651 ,0,2,18945,374,844,0,0,1026,21189,
20131002,651 ,1,1,7582,457,398,371,323,692,9823,
20131002,651 ,1,2,15246,440,870,0,0,928,17484,
20131002,685 ,0,1,5875,1022,1293,1681,3502,233,13606,
20131002,685 ,0,2,14246,823,901,0,1,901,16872,
20131002,685 ,1,1,5307,1063,1257,1517,3056,469,12669,
20131002,685 ,1,2,13547,803,793,0,0,879,16022,
20131003,101 ,0,1,33731,1208,1264,825,585,797,38410,
20131003,101 ,0,2,56512,1377,7077,0,0,2074,67040,
20131003,101 ,1,1,31485,1303,1481,1414,919,2105,38707,
20131003,101 ,1,2,54686,1636,6899,0,0,2020,65241,
20131003,190 ,0,1,21970,1341,1610,1175,817,477,27390,
20131003,190 ,0,2,36867,1242,1661,0,0,1297,41067,
20131003,190 ,1,1,19937,1370,1441,1673,1004,1357,26782,
20131003,190 ,1,2,34836,1258,1876,0,0,1352,39322,
