집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20220101,101 ,0,1,8044,67,132,83,19,42,8387,
20220101,101 ,0,2,63660,936,4960,720,166,2111,72553,
20220101,101 ,1,1,7323,123,113,154,16,685,8414,
20220101,101 ,1,2,61246,1079,5272,994,247,2027,70865,
20220101,190 ,0,1,4957,65,104,91,5,30,5252,
20220101,190 ,0,2,50489,743,1222,353,219,1747,54773,
20220101,190 ,1,1,5570,75,91,132,17,516,6401,
20220101,190 ,1,2,47577,802,1270,587,357,1604,52197,
20220101,253 ,0,1,8667,59,131,94,29,68,9048,
20220101,253 ,0,2,67362,585,424,356,429,2763,71919,
20220101,253 ,1,1,7540,58,110,134,31,803,8676,
20220101,253 ,1,2,61532,622,430,412,460,2456,65912,
20220101,254 ,0,1,3705,22,114,79,23,35,3978,
20220101,254 ,0,2,29773,351,367,268,325,1313,32397,
20220101,254 ,1,1,3549,32,70,110,37,391,4189,
20220101,254 ,1,2,27965,358,386,305,344,1202,30560,
20220101,651 ,0,1,5141,26,17,28,10,31,5253,
20220101,651 ,0,2,40551,205,609,159,102,1368,42994,
20220101,651 ,1,1,5114,27,31,35,8,461,5676,
20220101,651 ,1,2,40794,209,630,148,90,1370,43241,
20220101,685 ,0,1,3410,29,88,85,35,35,3682,
20220101,685 ,0,2,22302,201,550,265,482,840,24640,
20220101,685 ,1,1,2965,28,82,101,25,322,3523,
20220101,685 ,1,2,19608,206,513,298,486,737,21848,
20220102,101 ,0,1,7905,51,229,147,19,44,8395,
20220102,101 ,0,2,65044,798,5056,883,251,2273,74305,
20220102,101 ,1,1,7643,101,98,178,22,722,8764,
20220102,101 ,1,2,63763,807,5400,1146,319,2152,73587,
20220102,190 ,0,1,4171,48,171,141,9,30,4570,
20220102,190 ,0,2,45487,630,1146,470,203,1626,49562,
20220102,190 ,1,1,6052,45,114,109,32,588,6940,
20220102,190 ,1,2,53111,472,1062,510,235,1746,57136,
20220102,253 ,0,1,8423,49,159,114,26,58,8829,
20220102,253 ,0,2,68503,588,370,474,396,2998,73329,
20220102,253 ,1,1,7252,52,75,112,23,685,8199,
20220102,253 ,1,2,62861,487,379,488,380,2512,67107,
20220102,254 ,0,1,3972,30,90,104,23,36,4255,
20220102,254 ,0,2,30431,342,328,235,296,1514,33146,
20220102,254 ,1,1,3813,26,57,70,26,448,4440,
20220102,254 ,1,2,30224,223,322,203,221,1380,32573,
