집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20141201,101 ,0,1,22432,1108,1858,1461,831,564,28254,
20141201,101 ,0,2,57182,2007,7681,2,5,2866,69743,
20141201,101 ,1,1,21150,1274,1800,1838,1237,1863,29162,
20141201,101 ,1,2,54982,2352,7955,4,4,2878,68175,
20141201,190 ,0,1,14703,1601,1963,1883,1159,388,21697,
20141201,190 ,0,2,38155,2090,2012,4,0,2013,44274,
20141201,190 ,1,1,13347,1383,1732,1702,1308,1161,20633,
20141201,190 ,1,2,33574,2069,2060,4,0,1856,39563,
20141201,253 ,0,1,21254,1718,2785,2545,1809,707,30818,
20141201,253 ,0,2,61572,2240,651,0,0,3862,68325,
20141201,253 ,1,1,18536,1789,2321,2497,2323,1843,29309,
20141201,253 ,1,2,54792,2325,715,0,0,3689,61521,
20141201,254 ,0,1,9818,1060,1373,1839,3724,404,18218,
20141201,254 ,0,2,28332,1305,868,0,0,2190,32695,
20141201,254 ,1,1,9518,976,1316,1406,2730,1015,16961,
20141201,254 ,1,2,25425,1143,751,1,0,1939,29259,
20141201,651 ,0,1,6330,295,342,297,320,197,7781,
20141201,651 ,0,2,12829,399,643,0,0,903,14774,
20141201,651 ,1,1,6216,337,412,258,268,609,8100,
20141201,651 ,1,2,13456,454,640,0,0,935,15485,
20141201,685 ,0,1,4890,644,1178,1406,2665,177,10960,
20141201,685 ,0,2,14943,755,691,0,0,859,17248,
20141201,685 ,1,1,4141,703,1145,1241,2640,413,10283,
20141201,685 ,1,2,12914,786,738,0,0,814,15252,
20141202,101 ,0,1,20363,1204,2124,1570,856,560,26677,
20141202,101 ,0,2,56704,2195,7636,0,3,2971,69509,
20141202,101 ,1,1,18991,1489,2181,2290,1369,1768,28088,
20141202,101 ,1,2,53154,2480,7837,2,3,2787,66263,
20141202,190 ,0,1,12444,1753,2108,2119,1108,329,19861,
20141202,190 ,0,2,33257,2269,2028,1,1,1711,39267,
20141202,190 ,1,1,12044,1513,2000,2356,1387,1022,20322,
20141202,190 ,1,2,32173,2251,2037,1,0,1774,38236,
20141202,253 ,0,1,19065,1793,2984,2772,1992,682,29288,
20141202,253 ,0,2,59371,2407,693,0,0,4064,66535,
20141202,253 ,1,1,18003,1976,2614,3084,2695,1832,30204,
20141202,253 ,1,2,56017,2452,717,0,0,3848,63034,
20141202,254 ,0,1,8954,1159,1347,1732,3451,375,17018,
20141202,254 ,0,2,26877,1311,723,0,0,2070,30981,
20141202,254 ,1,1,8826,1008,1411,1648,2729,992,16614,
20141202,254 ,1,2,25057,1211,670,0,0,1947,28885,
20141202,651 ,0,1,5502,299,350,307,380,162,7000,
20141202,651 ,0,2,13007,402,683,1,0,863,14956,
20141202,651 ,1,1,5292,325,426,269,355,497,7164,
20141202,651 ,1,2,12950,450,701,1,0,919,15021,
20141202,685 ,0,1,3891,773,1326,1516,3254,163,10923,
20141202,685 ,0,2,13517,856,796,0,0,869,16038,
20141202,685 ,1,1,3604,800,1303,1402,2874,383,10366,
20141202,685 ,1,2,12709,835,763,0,0,872,15179,
20141203,101 ,0,1,19271,1145,2012,1542,860,522,25352,
20141203,101 ,0,2,53680,2187,7796,2,47,2757,66469,
20141203,101 ,1,1,18725,1417,2078,2259,1300,1638,27417,
20141203,101 ,1,2,51875,2592,7912,10,5,2746,65140,
20141203,190 ,0,1,11462,1694,1939,1881,1098,310,18384,
20141203,190 ,0,2,31487,2262,2037,2,0,1630,37418,
20141203,190 ,1,1,11263,1442,1983,2131,1269,887,18975,
20141203,190 ,1,2,30573,2231,2023,6,0,1689,36522,
20141203,253 ,0,1,17323,1763,2916,2697,2055,618,27372,
20141203,253 ,0,2,55580,2414,685,0,0,3645,62324,
20141203,253 ,1,1,15766,1831,2541,2968,2592,1614,27312,
20141203,253 ,1,2,51931,2395,702,2,0,3462,58492,
20141203,254 ,0,1,7771,1050,1367,1741,3269,337,15535,
20141203,254 ,0,2,24207,1248,736,0,2,1900,28093,
20141203,254 ,1,1,8028,957,1400,1615,2613,888,15501,
20141203,254 ,1,2,23150,1165,691,0,2,1709,26717,
20141203,651 ,0,1,5135,280,346,357,376,161,6655,
20141203,651 ,0,2,12322,424,697,1,0,877,14321,
20141203,651 ,1,1,4975,312,434,299,327,455,6802,
20141203,651 ,1,2,12455,461,682,1,0,889,14488,
20141203,685 ,0,1,3439,679,1234,1420,2837,124,9733,
20141203,685 ,0,2,12234,768,775,0,0,741,14518,
20141203,685 ,1,1,3320,729,1205,1320,2675,329,9578,
20141203,685 ,1,2,11848,827,740,0,0,787,14202,
20141204,101 ,0,1,20254,1172,1971,1460,773,502,26132,
20141204,101 ,0,2,55146,2158,7720,3,2,2834,67863,
20141204,101 ,1,1,19261,1420,2070,2280,1170,1693,27894,
20141204,101 ,1,2,53106,2461,7960,5,2,2833,66367,
20141204,190 ,0,1,12337,1777,1905,1938,1160,319,19436,
20141204,190 ,0,2,33636,2257,2072,2,2,1772,39741,
20141204,190 ,1,1,12307,1502,1996,2150,1329,999,20283,
20141204,190 ,1,2,32842,2260,2042,2,2,1799,38947,
20141204,253 ,0,1,17574,1524,2456,2333,1829,573,26289,
20141204,253 ,0,2,58782,2495,715,0,0,3881,65873,
20141204,253 ,1,1,17236,1839,2513,2914,2704,1802,29008,
20141204,253 ,1,2,55672,2542,693,0,0,3834,62741,
20141204,254 ,0,1,8583,1071,1381,1644,3281,329,16289,
20141204,254 ,0,2,26122,1325,729,0,0,2079,30255,
20141204,254 ,1,1,8796,966,1394,1599,2522,949,16226,
20141204,254 ,1,2,25062,1209,701,0,0,1914,28886,
20141204,651 ,0,1,5580,299,359,319,340,177,7074,
20141204,651 ,0,2,13397,429,713,0,0,883,15422,
20141204,651 ,1,1,5372,321,428,287,313,534,7255,
20141204,651 ,1,2,13334,457,706,0,0,952,15449,
20141204,685 ,0,1,3714,748,1345,1544,3049,126,10526,
20141204,685 ,0,2,13137,840,809,0,0,862,15648,
20141204,685 ,1,1,3697,796,1275,1414,2724,354,10260,
20141204,685 ,1,2,12634,866,745,0,0,821,15066,
20141205,101 ,0,1,24305,1205,2075,1477,832,580,30474,
20141205,101 ,0,2,61790,2090,8345,0,1,3046,75272,
20141205,101 ,1,1,22134,1404,2126,2182,1204,2027,31077,
20141205,101 ,1,2,58485,2448,8529,1,1,3168,72632,
20141205,190 ,0,1,15471,1687,1788,1964,1126,365,22401,
20141205,190 ,0,2,39976,2228,2228,0,0,2027,46459,
20141205,190 ,1,1,14891,1548,1960,2219,1272,1240,23130,
20141205,190 ,1,2,38070,2230,2049,0,0,2030,44379,
20141205,253 ,0,1,21219,1709,2770,2612,2239,754,31303,
20141205,253 ,0,2,64302,2430,766,0,0,4258,71756,
20141205,253 ,1,1,19878,1861,2472,2787,2703,2093,31794,
20141205,253 ,1,2,60974,2468,699,0,0,4047,68188,
20141205,254 ,0,1,10017,1088,1398,1722,3357,405,17987,
20141205,254 ,0,2,28372,1316,689,0,0,2166,32543,
20141205,254 ,1,1,10316,1048,1418,1699,2793,1142,18416,
20141205,254 ,1,2,28171,1216,668,0,0,2110,32165,
20141205,651 ,0,1,7636,308,349,303,318,209,9123,
20141205,651 ,0,2,17989,451,813,0,0,1038,20291,
20141205,651 ,1,1,5905,322,427,276,300,599,7829,
20141205,651 ,1,2,14896,481,801,0,0,1066,17244,
20141205,685 ,0,1,4581,740,1330,1541,3107,200,11499,
20141205,685 ,0,2,14876,819,832,0,0,916,17443,
20141205,685 ,1,1,4708,818,1265,1398,2893,433,11515,
