집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20130901,101 ,0,1,39836,559,618,454,238,627,42332,
20130901,101 ,0,2,60693,736,6749,1,0,2198,70377,
20130901,101 ,1,1,40733,614,824,688,242,2498,45599,
20130901,101 ,1,2,59682,739,7163,0,0,2041,69625,
20130901,190 ,0,1,26892,561,625,474,176,561,29289,
20130901,190 ,0,2,37225,590,1749,0,0,1341,40905,
20130901,190 ,1,1,30154,579,664,856,179,1768,34200,
20130901,190 ,1,2,41249,568,1670,1,0,1388,44876,
20130901,253 ,0,1,35164,503,516,404,545,856,37988,
20130901,253 ,0,2,52998,511,343,1,0,2452,56305,
20130901,253 ,1,1,35414,465,487,488,552,2547,39953,
20130901,253 ,1,2,51611,436,438,2,0,2248,54735,
20130901,254 ,0,1,16639,309,340,347,548,500,18683,
20130901,254 ,0,2,23882,243,563,0,0,1310,25998,
20130901,254 ,1,1,19170,266,319,330,474,1612,22171,
20130901,254 ,1,2,25429,200,570,0,0,1279,27478,
20130901,651 ,0,1,13009,136,120,125,77,414,13881,
20130901,651 ,0,2,19616,119,928,0,0,864,21527,
20130901,651 ,1,1,18858,132,125,197,52,1369,20733,
20130901,651 ,1,2,29167,135,861,0,0,1154,31317,
20130901,685 ,0,1,8686,178,289,257,478,203,10091,
20130901,685 ,0,2,13543,103,828,0,1,562,15037,
20130901,685 ,1,1,9957,182,245,233,378,585,11580,
20130901,685 ,1,2,16307,113,638,0,0,635,17693,
20130902,101 ,0,1,29737,1619,1699,1612,830,715,36212,
20130902,101 ,0,2,60573,1959,7639,0,0,2943,73114,
20130902,101 ,1,1,28062,1836,1890,1877,1234,2265,37164,
20130902,101 ,1,2,56782,2280,7768,0,1,2849,69680,
20130902,190 ,0,1,17840,1952,2173,1967,974,545,25451,
20130902,190 ,0,2,36745,1988,1979,0,3,1825,42540,
20130902,190 ,1,1,18257,1833,1741,1988,1160,1377,26356,
20130902,190 ,1,2,33962,1885,2017,0,3,1735,39602,
20130902,253 ,0,1,26098,2163,2171,2254,1898,1049,35633,
20130902,253 ,0,2,59340,1971,723,1,0,3617,65652,
20130902,253 ,1,1,24363,2033,2054,2201,2346,2431,35428,
20130902,253 ,1,2,54120,2134,728,0,0,3492,60474,
20130902,254 ,0,1,11800,1387,1408,1640,3356,571,20162,
20130902,254 ,0,2,26166,1169,670,1,0,2045,30051,
20130902,254 ,1,1,12958,1263,1302,1355,2726,1339,20943,
20130902,254 ,1,2,26003,1086,673,2,0,1959,29723,
20130902,651 ,0,1,8352,406,355,300,292,324,10029,
20130902,651 ,0,2,14772,355,751,0,2,880,16760,
20130902,651 ,1,1,9049,406,376,319,283,795,11228,
20130902,651 ,1,2,16015,419,738,0,2,992,18166,
20130902,685 ,0,1,6168,968,1259,1564,2900,247,13106,
20130902,685 ,0,2,15179,778,827,0,0,843,17627,
20130902,685 ,1,1,5573,891,1152,1226,2571,475,11888,
20130902,685 ,1,2,13087,742,798,0,0,775,15402,
20130903,101 ,0,1,27720,1838,1940,1668,978,655,34799,
20130903,101 ,0,2,59618,2174,7809,0,0,2887,72488,
20130903,101 ,1,1,25121,2044,2188,2391,1456,2022,35222,
20130903,101 ,1,2,53545,2457,7732,0,0,2701,66435,
20130903,190 ,0,1,16411,2108,2322,2110,1174,516,24641,
20130903,190 ,0,2,34648,2142,1899,0,0,1713,40402,
20130903,190 ,1,1,15892,2093,2041,2603,1463,1276,25368,
20130903,190 ,1,2,32892,2138,1937,1,0,1685,38653,
20130903,253 ,0,1,23821,2398,2558,2653,2196,1060,34686,
20130903,253 ,0,2,57205,2190,717,1,0,3634,63747,
20130903,253 ,1,1,22168,2409,2449,2896,2886,2214,35022,
20130903,253 ,1,2,53857,2275,693,0,0,3460,60285,
20130903,254 ,0,1,10888,1397,1223,1713,3476,548,19245,
20130903,254 ,0,2,24772,1207,580,0,2,1962,28523,
20130903,254 ,1,1,12078,1425,1372,1560,2880,1296,20611,
20130903,254 ,1,2,25755,1185,627,0,0,1974,29541,
20130903,651 ,0,1,7945,444,377,308,328,308,9710,
20130903,651 ,0,2,14914,418,854,0,1,877,17064,
20130903,651 ,1,1,7500,444,403,338,320,658,9663,
20130903,651 ,1,2,14675,461,791,0,1,905,16833,
20130903,685 ,0,1,5046,1008,1373,1657,3329,170,12583,
20130903,685 ,0,2,12988,799,791,0,3,795,15376,
20130903,685 ,1,1,4676,1014,1208,1478,2926,384,11686,
20130903,685 ,1,2,12244,752,775,0,0,848,14619,
20130904,101 ,0,1,28222,1819,1908,1683,914,685,35231,
20130904,101 ,0,2,60163,2055,7865,1,0,2817,72901,
20130904,101 ,1,1,25574,1976,2116,2267,1421,2155,35509,
20130904,101 ,1,2,54571,2384,7845,0,1,2629,67430,
20130904,190 ,0,1,16758,2066,2321,1982,1143,515,24785,
20130904,190 ,0,2,35349,2130,1985,0,0,1749,41213,
20130904,190 ,1,1,16024,2054,1955,2537,1437,1238,25245,
20130904,190 ,1,2,33885,2084,2040,0,3,1710,39722,
20130904,253 ,0,1,23210,2341,2207,2415,2173,995,33341,
20130904,253 ,0,2,56012,2214,850,0,0,3592,62668,
20130904,253 ,1,1,21227,2236,2182,2574,2762,2078,33059,
20130904,253 ,1,2,52525,2182,797,0,0,3373,58877,
20130904,254 ,0,1,11075,1414,1243,1699,3497,573,19501,
20130904,254 ,0,2,25565,1132,624,0,0,1980,29301,
20130904,254 ,1,1,12192,1380,1422,1583,2972,1311,20860,
20130904,254 ,1,2,26364,1161,638,0,0,2002,30165,
20130904,651 ,0,1,7765,448,329,343,313,286,9484,
20130904,651 ,0,2,14887,383,782,0,0,844,16896,
20130904,651 ,1,1,7507,459,390,310,307,626,9599,
20130904,651 ,1,2,14710,422,795,0,0,866,16793,
20130904,685 ,0,1,5120,985,1269,1575,3360,205,12514,
20130904,685 ,0,2,13260,790,867,0,0,837,15754,
20130904,685 ,1,1,4695,983,1121,1410,3037,388,11634,
20130904,685 ,1,2,12220,800,797,0,2,852,14671,
20130905,101 ,0,1,28637,1856,1909,1633,946,708,35689,
20130905,101 ,0,2,61767,2159,7885,0,0,2855,74666,
20130905,101 ,1,1,26018,1989,2042,2308,1342,2081,35780,
20130905,101 ,1,2,55479,2416,7783,0,0,2675,68353,
20130905,190 ,0,1,25788,2547,8194,2479,9977,777,49762,
20130905,190 ,0,2,36024,2115,2044,0,2,1724,41909,
20130905,190 ,1,1,16499,2059,1997,2549,1424,1216,25744,
20130905,190 ,1,2,34979,2077,2045,2,2,1712,40817,
20130905,253 ,0,1,24086,2470,2447,2648,2152,1004,34807,
20130905,253 ,0,2,57052,2106,750,0,0,3600,63508,
20130905,253 ,1,1,22972,2372,2378,2814,2895,2182,35613,
20130905,253 ,1,2,55028,2260,781,2,0,3453,61524,
20130905,254 ,0,1,11366,1422,1299,1692,3491,546,19816,
20130905,254 ,0,2,25606,1181,630,0,0,2039,29456,
20130905,254 ,1,1,12371,1390,1384,1607,2972,1258,20982,
20130905,254 ,1,2,25938,1141,615,0,0,2012,29706,
20130905,651 ,0,1,8097,423,331,320,308,308,9787,
20130905,651 ,0,2,15801,386,817,0,0,889,17893,
20130905,651 ,1,1,7929,423,414,294,280,691,10031,
20130905,651 ,1,2,15128,459,776,0,0,865,17228,
20130905,685 ,0,1,5276,1025,1300,1718,3382,196,12897,
20130905,685 ,0,2,13258,752,784,0,0,826,15620,
20130905,685 ,1,1,4873,1021,1211,1566,2945,427,12043,
20130905,685 ,1,2,12396,782,742,0,0,829,14749,
20130906,101 ,0,1,31515,1810,1820,1584,903,765,38397,
20130906,101 ,0,2,64849,2146,8446,0,0,2919,78360,
20130906,101 ,1,1,28470,1994,2042,2235,1404,2425,38570,
20130906,101 ,1,2,59601,2500,8495,0,1,2933,73530,
20130906,190 ,0,1,20585,2024,2180,2008,1178,577,28552,
20130906,190 ,0,2,41927,2087,2194,0,0,1874,48082,
20130906,190 ,1,1,18417,2023,2052,2516,1446,1441,27895,
20130906,190 ,1,2,38576,2155,2097,0,0,1889,44717,
20130906,253 ,0,1,27376,2248,2335,2489,1996,1078,37522,
20130906,253 ,0,2,62267,2097,811,0,0,3733,68908,
20130906,253 ,1,1,24763,2317,2298,2716,2602,2520,37216,
20130906,253 ,1,2,58597,2186,908,0,0,3692,65383,
20130906,254 ,0,1,12514,1439,1279,1695,3449,588,20964,
20130906,254 ,0,2,27800,1179,675,1,0,2155,31810,
20130906,254 ,1,1,13092,1377,1395,1654,2872,1418,21808,
20130906,254 ,1,2,26939,1125,622,1,0,1991,30678,
20130906,651 ,0,1,10837,416,345,344,312,355,12609,
20130906,651 ,0,2,20902,406,932,0,0,976,23216,
20130906,651 ,1,1,8168,418,395,332,308,730,10351,
20130906,651 ,1,2,16262,459,941,0,0,921,18583,
20130906,685 ,0,1,6303,996,1352,1674,3246,214,13785,
20130906,685 ,0,2,15158,767,872,0,0,900,17697,
20130906,685 ,1,1,5690,1020,1272,1445,3052,485,12964,
20130906,685 ,1,2,14310,797,791,0,0,944,16842,
20130907,101 ,0,1,42081,1057,1157,778,446,688,46207,
20130907,101 ,0,2,61987,1236,8284,0,0,2233,73740,
20130907,101 ,1,1,35718,1349,1473,1507,889,2468,43404,
20130907,101 ,1,2,58515,1796,8193,0,0,2191,70695,
20130907,190 ,0,1,30917,1220,1520,1042,817,624,36140,
20130907,190 ,0,2,42973,1017,1422,0,0,1586,46998,
20130907,190 ,1,1,25117,1204,1309,1457,984,1657,31728,
20130907,190 ,1,2,41266,1184,1869,0,0,1591,45910,
20130907,253 ,0,1,37177,1143,1109,1058,1008,958,42453,
20130907,253 ,0,2,59492,1109,502,0,0,2894,63997,
20130907,253 ,1,1,33015,1330,1262,1501,1808,2584,41500,
20130907,253 ,1,2,56239,1266,655,0,0,2842,61002,
20130907,254 ,0,1,16543,786,794,929,2163,604,21819,
20130907,254 ,0,2,28081,644,598,0,0,1741,31064,
20130907,254 ,1,1,17538,799,905,1001,1701,1581,23525,
20130907,254 ,1,2,28025,699,582,0,0,1673,30979,
20130907,651 ,0,1,16498,249,199,201,172,538,17857,
20130907,651 ,0,2,26733,208,1023,0,0,1046,29010,
20130907,651 ,1,1,12296,270,259,168,154,920,14067,
20130907,651 ,1,2,21570,283,1112,0,0,938,23903,
20130907,685 ,0,1,11443,590,863,861,1722,298,15777,
20130907,685 ,0,2,13761,263,595,1,0,575,15195,
20130907,685 ,1,1,7969,531,708,936,1845,625,12614,
20130907,685 ,1,2,15017,377,712,1,0,737,16844,
20130908,101 ,0,1,35968,562,646,544,222,629,38571,
20130908,101 ,0,2,58235,748,6893,0,0,2167,68043,
20130908,101 ,1,1,36841,651,760,765,229,2324,41570,
20130908,101 ,1,2,56279,774,7269,0,0,1958,66280,
20130908,190 ,0,1,23249,510,592,601,287,520,25759,
20130908,190 ,0,2,34476,529,1892,0,0,1266,38163,
20130908,190 ,1,1,27733,580,567,1022,292,1579,31773,
20130908,190 ,1,2,40122,507,1791,0,0,1318,43738,
20130908,253 ,0,1,32081,520,499,442,537,1127,35206,
20130908,253 ,0,2,49734,505,431,0,0,2368,53038,
20130908,253 ,1,1,33829,460,471,498,607,2495,38360,
20130908,253 ,1,2,51862,415,511,0,0,2251,55039,
20130908,254 ,0,1,15594,282,262,351,510,489,17488,
20130908,254 ,0,2,23598,266,589,0,0,1345,25798,
20130908,254 ,1,1,17791,262,306,324,402,1484,20569,
20130908,254 ,1,2,25530,229,627,1,0,1361,27748,
20130908,651 ,0,1,10592,126,126,71,59,342,11316,
20130908,651 ,0,2,17198,103,908,0,0,757,18966,
20130908,651 ,1,1,15665,163,139,123,32,1179,17301,
20130908,651 ,1,2,25880,145,897,0,0,1033,27955,
20130908,685 ,0,1,7436,167,266,288,559,192,8908,
20130908,685 ,0,2,11788,101,826,1,0,522,13238,
20130908,685 ,1,1,8870,196,235,243,492,572,10608,
20130908,685 ,1,2,15067,107,643,0,0,598,16415,
20130909,101 ,0,1,29758,1699,1852,1635,794,781,36519,
20130909,101 ,0,2,61436,1980,7689,0,1,2955,74061,
