집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20210501,101 ,0,1,10829,125,303,187,34,104,11582,
20210501,101 ,0,2,75223,1319,5888,996,352,2532,86310,
20210501,101 ,1,1,9759,217,215,253,39,915,11398,
20210501,101 ,1,2,72675,1660,5984,1201,486,2516,84522,
20210501,190 ,0,1,7946,115,298,221,44,56,8680,
20210501,190 ,0,2,58924,1083,1204,554,485,1823,64073,
20210501,190 ,1,1,7037,127,284,267,74,680,8469,
20210501,190 ,1,2,54440,1299,1475,963,790,1810,60777,
20210501,253 ,0,1,10901,136,294,219,58,116,11724,
20210501,253 ,0,2,75729,966,597,676,739,3058,81765,
20210501,253 ,1,1,9929,125,274,306,72,1050,11756,
20210501,253 ,1,2,72131,1101,678,921,1027,3023,78881,
20210501,254 ,0,1,5610,86,240,192,67,52,6247,
20210501,254 ,0,2,38613,594,538,445,1021,1773,42984,
20210501,254 ,1,1,5258,85,267,292,69,609,6580,
20210501,254 ,1,2,35286,600,509,471,954,1696,39516,
20210501,651 ,0,1,6111,48,63,74,19,54,6369,
20210501,651 ,0,2,41560,392,625,195,231,1365,44368,
20210501,651 ,1,1,4686,48,98,51,13,470,5366,
20210501,651 ,1,2,34612,340,624,153,167,1290,37186,
20210501,685 ,0,1,4387,66,207,200,104,31,4995,
20210501,685 ,0,2,23860,321,543,388,1102,879,27093,
20210501,685 ,1,1,3595,66,218,204,90,353,4526,
20210501,685 ,1,2,22188,389,563,484,1207,852,25683,
20210502,101 ,0,1,11028,98,289,140,22,95,11672,
20210502,101 ,0,2,77963,835,5177,817,209,2564,87565,
20210502,101 ,1,1,10991,132,194,234,34,992,12577,
20210502,101 ,1,2,76305,783,5589,1143,283,2583,86686,
20210502,190 ,0,1,6537,88,221,176,16,58,7096,
20210502,190 ,0,2,55457,727,1232,503,255,1841,60015,
20210502,190 ,1,1,7959,109,134,144,30,683,9059,
20210502,190 ,1,2,59242,472,1081,601,278,1740,63414,
20210502,253 ,0,1,10517,91,240,120,24,103,11095,
20210502,253 ,0,2,73915,650,431,475,515,3061,79047,
20210502,253 ,1,1,10722,93,127,145,27,1023,12137,
20210502,253 ,1,2,74532,530,377,522,446,2866,79273,
20210502,254 ,0,1,4993,40,98,100,29,47,5307,
20210502,254 ,0,2,33064,361,331,266,326,1534,35882,
20210502,254 ,1,1,5226,52,67,80,14,555,5994,
20210502,254 ,1,2,34058,282,334,213,224,1538,36649,
20210502,651 ,0,1,5592,39,48,33,5,29,5746,
20210502,651 ,0,2,37478,198,599,86,90,1292,39743,
20210502,651 ,1,1,6853,45,75,42,7,544,7566,
20210502,651 ,1,2,41619,208,535,95,59,1433,43949,
20210502,685 ,0,1,4224,32,110,95,59,47,4567,
20210502,685 ,0,2,23842,196,491,221,612,981,26343,
20210502,685 ,1,1,3872,23,62,89,45,354,4445,
20210502,685 ,1,2,25056,205,376,260,530,841,27268,
20210503,101 ,0,1,10264,240,658,511,88,137,11898,
20210503,101 ,0,2,81837,2443,7295,1713,920,3522,97730,
20210503,101 ,1,1,9061,326,484,562,139,981,11553,
20210503,101 ,1,2,79092,2794,7626,2067,1329,3314,96222,
20210503,190 ,0,1,6111,278,963,793,136,117,8398,
20210503,190 ,0,2,57280,3171,2210,2106,2063,2425,69255,
20210503,190 ,1,1,6512,309,674,651,158,663,8967,
20210503,190 ,1,2,54888,2987,2222,1942,2138,2279,66456,
20210503,253 ,0,1,9135,332,982,765,162,175,11551,
20210503,253 ,0,2,77608,2687,1938,2362,2515,3971,91081,
20210503,253 ,1,1,8469,314,834,818,244,933,11612,
20210503,253 ,1,2,75334,2949,2037,2573,3230,3932,90055,
20210503,254 ,0,1,4490,215,695,758,283,66,6507,
20210503,254 ,0,2,38238,1893,1034,1417,3336,2248,48166,
