집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20210301,101 ,0,1,8322,156,406,238,53,78,9253,
20210301,101 ,0,2,58269,1460,5300,1110,495,2022,68656,
20210301,101 ,1,1,8013,189,254,297,43,709,9505,
20210301,101 ,1,2,54789,1606,5488,1340,515,1975,65713,
20210301,190 ,0,1,4757,126,353,278,56,33,5603,
20210301,190 ,0,2,41122,1442,1376,875,667,1513,46995,
20210301,190 ,1,1,6720,131,235,247,53,571,7957,
20210301,190 ,1,2,49919,1311,1364,826,620,1613,55653,
20210301,253 ,0,1,8233,135,313,243,74,76,9074,
20210301,253 ,0,2,57686,1097,591,712,832,2500,63418,
20210301,253 ,1,1,8563,138,213,248,71,785,10018,
20210301,253 ,1,2,60094,1038,592,636,880,2423,65663,
20210301,254 ,0,1,3191,59,181,192,53,33,3709,
20210301,254 ,0,2,22524,562,393,404,754,1088,25725,
20210301,254 ,1,1,3638,77,111,163,49,418,4456,
20210301,254 ,1,2,24163,538,413,360,685,1155,27314,
20210301,651 ,0,1,3370,43,76,56,8,34,3587,
20210301,651 ,0,2,22086,417,597,173,145,968,24386,
20210301,651 ,1,1,4423,52,74,61,18,405,5033,
20210301,651 ,1,2,31136,373,554,174,114,1174,33525,
20210301,685 ,0,1,3638,63,230,202,95,27,4255,
20210301,685 ,0,2,20922,392,558,420,1168,885,24345,
20210301,685 ,1,1,3252,67,190,188,97,323,4117,
20210301,685 ,1,2,19941,392,454,385,1060,796,23028,
20210302,101 ,0,1,9220,228,611,459,86,154,10758,
20210302,101 ,0,2,73299,2495,7197,1724,953,3277,88945,
20210302,101 ,1,1,8118,294,462,563,97,886,10420,
20210302,101 ,1,2,70426,2731,7465,1999,1261,3205,87087,
20210302,190 ,0,1,4996,247,891,743,137,99,7113,
20210302,190 ,0,2,46173,2924,2158,1963,1512,2204,56934,
20210302,190 ,1,1,5396,260,683,610,166,564,7679,
20210302,190 ,1,2,43052,2866,2153,1894,1669,2145,53779,
20210302,253 ,0,1,8617,321,989,802,162,151,11042,
20210302,253 ,0,2,72467,2648,1909,2233,2228,3761,85246,
20210302,253 ,1,1,7144,358,815,748,198,844,10107,
20210302,253 ,1,2,65570,2751,1980,2348,2517,3590,78756,
20210302,254 ,0,1,3572,192,640,725,277,65,5471,
20210302,254 ,0,2,30822,1654,979,1329,3013,1848,39645,
20210302,254 ,1,1,3978,196,706,698,272,501,6351,
