집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20220201,101 ,0,1,8282,20,19,30,9,33,8393,
20220201,101 ,0,2,63057,239,5203,437,53,1893,70882,
20220201,101 ,1,1,9558,41,17,36,1,741,10394,
20220201,101 ,1,2,76800,246,5916,465,47,2059,85533,
20220201,190 ,0,1,4989,8,15,24,2,34,5072,
20220201,190 ,0,2,48474,182,857,82,39,1568,51202,
20220201,190 ,1,1,7428,18,9,15,2,612,8084,
20220201,190 ,1,2,63009,143,620,63,36,1643,65514,
20220201,253 ,0,1,8317,16,24,38,7,47,8449,
20220201,253 ,0,2,65514,158,179,124,116,2384,68475,
20220201,253 ,1,1,9422,17,11,34,10,851,10345,
20220201,253 ,1,2,77127,130,166,136,130,2372,80061,
20220201,254 ,0,1,3984,9,27,11,10,34,4075,
20220201,254 ,0,2,31232,108,252,80,97,1189,32958,
20220201,254 ,1,1,4251,11,16,20,5,473,4776,
20220201,254 ,1,2,33585,78,245,52,66,1229,35255,
20220201,651 ,0,1,4068,10,5,16,3,20,4122,
20220201,651 ,0,2,28239,89,513,66,43,1013,29963,
20220201,651 ,1,1,5052,10,7,24,2,513,5608,
20220201,651 ,1,2,39446,69,498,70,30,1293,41406,
20220201,685 ,0,1,2841,11,21,20,9,26,2928,
20220201,685 ,0,2,19788,23,360,79,100,651,21001,
20220201,685 ,1,1,3607,11,12,22,9,324,3985,
20220201,685 ,1,2,27503,28,207,78,103,753,28672,
20220202,101 ,0,1,7713,45,78,98,19,35,7988,
20220202,101 ,0,2,59908,678,5878,701,230,2156,69551,
20220202,101 ,1,1,9933,58,55,103,16,851,11016,
20220202,101 ,1,2,75998,725,6616,715,208,2289,86551,
20220202,190 ,0,1,4265,38,100,103,18,31,4555,
20220202,190 ,0,2,42033,727,1171,466,308,1575,46280,
20220202,190 ,1,1,7557,31,64,54,11,633,8350,
20220202,190 ,1,2,61464,498,980,301,200,1805,65248,
20220202,253 ,0,1,7490,40,92,102,21,58,7803,
20220202,253 ,0,2,58547,514,371,364,418,2556,62770,
20220202,253 ,1,1,8888,36,39,108,19,845,9935,
20220202,253 ,1,2,72684,443,329,268,377,2513,76614,
20220202,254 ,0,1,3510,16,67,93,28,23,3737,
20220202,254 ,0,2,26973,329,300,253,316,1228,29399,
20220202,254 ,1,1,3781,28,52,56,8,407,4332,
20220202,254 ,1,2,28833,244,311,159,187,1249,30983,
20220202,651 ,0,1,3516,13,18,14,5,18,3584,
20220202,651 ,0,2,26936,166,567,105,80,1001,28855,
20220202,651 ,1,1,4456,15,24,31,4,446,4976,
20220202,651 ,1,2,36193,186,575,115,73,1316,38458,
20220202,685 ,0,1,2777,14,58,78,41,29,2997,
20220202,685 ,0,2,18158,157,481,240,459,768,20263,
20220202,685 ,1,1,3198,16,41,71,28,327,3681,
20220202,685 ,1,2,22218,175,436,190,410,754,24183,
20220203,101 ,0,1,7873,148,429,380,65,80,8975,
20220203,101 ,0,2,71058,2052,6999,1579,864,2991,85543,
20220203,101 ,1,1,7696,223,337,419,72,817,9564,
20220203,101 ,1,2,73294,2350,7275,1920,1086,2995,88920,
20220203,190 ,0,1,4114,169,585,515,78,58,5519,
20220203,190 ,0,2,47519,2466,1877,1771,1347,2007,56987,
20220203,190 ,1,1,5468,183,445,460,102,557,7215,
20220203,190 ,1,2,48995,2415,1896,1618,1457,2141,58522,
20220203,253 ,0,1,7284,216,619,511,96,113,8839,
20220203,253 ,0,2,71099,2121,1134,1602,1861,3534,81351,
20220203,253 ,1,1,6677,203,563,497,140,753,8833,
20220203,253 ,1,2,68818,2224,1142,1619,2193,3250,79246,
20220203,254 ,0,1,3284,153,480,573,201,67,4758,
20220203,254 ,0,2,31861,1433,826,1223,2715,1692,39750,
20220203,254 ,1,1,3454,132,424,501,179,442,5132,
20220203,254 ,1,2,31483,1238,712,844,2344,1704,38325,
20220203,651 ,0,1,3534,56,110,62,23,41,3826,
20220203,651 ,0,2,29203,623,707,375,333,1395,32636,
