집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20200401,101 ,0,1,10492,292,813,532,125,194,12448,
20200401,101 ,0,2,72349,2543,6258,1778,1072,3395,87395,
20200401,101 ,1,1,9779,378,636,774,156,1063,12786,
20200401,101 ,1,2,73056,2917,6556,2389,1455,3530,89903,
20200401,190 ,0,1,6632,303,1079,848,182,131,9175,
20200401,190 ,0,2,43508,2878,2036,1829,1945,2047,54243,
20200401,190 ,1,1,6051,330,779,875,219,634,8888,
20200401,190 ,1,2,41691,2845,2043,2110,2284,2084,53057,
20200401,253 ,0,1,9257,339,1038,814,224,179,11851,
20200401,253 ,0,2,67051,2690,1731,2155,2738,3759,80124,
20200401,253 ,1,1,8711,380,910,970,359,1023,12353,
20200401,253 ,1,2,65317,2884,1840,2478,3490,3691,79700,
20200401,254 ,0,1,4419,237,750,802,341,96,6645,
20200401,254 ,0,2,31677,1701,974,1302,3251,2107,41012,
20200401,254 ,1,1,3993,209,637,717,259,484,6299,
20200401,254 ,1,2,29113,1489,820,1028,2475,1891,36816,
20200401,651 ,0,1,4590,89,195,163,38,83,5158,
20200401,651 ,0,2,27422,721,667,454,529,1552,31345,
20200401,651 ,1,1,4044,105,249,150,33,483,5064,
20200401,651 ,1,2,26978,698,682,314,490,1589,30751,
20200401,685 ,0,1,2726,208,821,733,486,73,5047,
20200401,685 ,0,2,18096,1308,1032,1262,3547,1069,26314,
20200401,685 ,1,1,2524,229,723,697,403,309,4885,
20200401,685 ,1,2,18033,1392,1039,1178,3558,1021,26221,
20200402,101 ,0,1,10746,261,859,550,103,154,12673,
20200402,101 ,0,2,74359,2542,6277,1740,1052,3300,89270,
20200402,101 ,1,1,10110,373,587,798,160,983,13011,
20200402,101 ,1,2,74926,2880,6617,2429,1565,3380,91797,
20200402,190 ,0,1,6721,353,1043,832,158,118,9225,
20200402,190 ,0,2,44858,2743,2029,1858,1944,2085,55517,
20200402,190 ,1,1,6387,316,822,852,223,643,9243,
20200402,190 ,1,2,44007,2725,2015,2097,2150,2081,55075,
20200402,253 ,0,1,9299,339,1116,860,314,204,12132,
20200402,253 ,0,2,67954,2570,1690,2075,2685,3793,80767,
20200402,253 ,1,1,8831,404,921,919,325,1041,12441,
20200402,253 ,1,2,67846,2871,1808,2539,3541,3849,82454,
20200402,254 ,0,1,4274,256,839,910,557,101,6937,
20200402,254 ,0,2,31682,1676,973,1129,2915,2086,40461,
20200402,254 ,1,1,4022,225,594,734,269,505,6349,
20200402,254 ,1,2,29266,1379,804,1004,2512,1821,36786,
20200402,651 ,0,1,4635,100,219,141,31,99,5225,
20200402,651 ,0,2,28765,682,685,405,503,1548,32588,
20200402,651 ,1,1,4214,114,238,134,32,450,5182,
20200402,651 ,1,2,27991,676,675,319,410,1571,31642,
20200402,685 ,0,1,2760,203,859,794,446,67,5129,
20200402,685 ,0,2,18460,1226,1023,1172,3427,1015,26323,
