집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20200801,101 ,0,1,12973,138,321,196,52,115,13795,
20200801,101 ,0,2,75042,1314,5954,797,428,2490,86025,
20200801,101 ,1,1,11718,215,262,337,53,1097,13682,
20200801,101 ,1,2,72077,1694,5856,1153,634,2613,84027,
20200801,190 ,0,1,10833,125,303,174,52,88,11575,
20200801,190 ,0,2,56517,1020,1237,529,449,1735,61487,
20200801,190 ,1,1,8544,147,288,308,49,735,10071,
20200801,190 ,1,2,50058,1148,1535,886,607,1724,55958,
20200801,253 ,0,1,12943,144,335,215,63,144,13844,
20200801,253 ,0,2,73648,944,608,545,968,2927,79640,
20200801,253 ,1,1,10939,160,305,321,96,1141,12962,
20200801,253 ,1,2,67337,1117,652,818,1154,2816,73894,
20200801,254 ,0,1,5965,100,235,212,89,70,6671,
20200801,254 ,0,2,34678,616,553,407,954,1617,38825,
20200801,254 ,1,1,5192,94,222,258,87,621,6474,
20200801,254 ,1,2,29735,564,489,436,876,1478,33578,
20200801,651 ,0,1,8097,49,45,62,11,110,8374,
20200801,651 ,0,2,40659,250,665,172,172,1431,43349,
20200801,651 ,1,1,6318,43,66,48,18,541,7034,
20200801,651 ,1,2,35535,272,700,119,161,1291,38078,
20200801,685 ,0,1,4909,70,213,188,140,46,5566,
20200801,685 ,0,2,24163,316,518,360,1252,886,27495,
20200801,685 ,1,1,4040,72,233,250,118,460,5173,
20200801,685 ,1,2,21414,375,558,440,1411,875,25073,
20200802,101 ,0,1,10549,98,214,146,23,81,11111,
20200802,101 ,0,2,59703,772,5232,751,172,2043,68673,
20200802,101 ,1,1,11193,125,140,203,38,917,12616,
20200802,101 ,1,2,64145,794,5530,910,189,2103,73671,
20200802,190 ,0,1,7609,87,241,126,27,73,8163,
20200802,190 ,0,2,41611,634,1230,477,168,1453,45573,
20200802,190 ,1,1,7513,89,129,220,24,638,8613,
20200802,190 ,1,2,44732,434,1167,643,140,1429,48545,
20200802,253 ,0,1,10700,70,181,113,26,93,11183,
20200802,253 ,0,2,60458,532,385,343,347,2472,64537,
20200802,253 ,1,1,10663,65,98,145,24,922,11917,
20200802,253 ,1,2,61821,474,396,329,312,2413,65745,
20200802,254 ,0,1,4148,38,76,94,28,48,4432,
20200802,254 ,0,2,23012,306,348,197,234,1118,25215,
20200802,254 ,1,1,4807,26,59,77,15,508,5492,
20200802,254 ,1,2,24587,195,350,174,157,1182,26645,
20200802,651 ,0,1,6767,27,87,45,6,69,7001,
20200802,651 ,0,2,36018,140,712,93,54,1208,38225,
20200802,651 ,1,1,7608,33,38,61,11,633,8384,
20200802,651 ,1,2,41545,162,684,152,50,1468,44061,
20200802,685 ,0,1,4694,46,93,96,40,47,5016,
20200802,685 ,0,2,22690,184,450,173,359,910,24766,
20200802,685 ,1,1,4199,43,62,64,29,387,4784,
20200802,685 ,1,2,21832,182,365,148,312,791,23630,
20200803,101 ,0,1,8964,190,449,355,80,127,10165,
20200803,101 ,0,2,60862,1896,6731,1347,544,2544,73924,
20200803,101 ,1,1,9581,257,366,446,74,939,11663,
20200803,101 ,1,2,67088,2223,7008,1449,660,2861,81289,
20200803,190 ,0,1,7338,236,712,564,110,96,9056,
20200803,190 ,0,2,44054,2114,1940,1508,997,1867,52480,
20200803,190 ,1,1,7608,231,474,575,111,702,9701,
20200803,190 ,1,2,45456,1937,1962,1342,942,1871,53510,
20200803,253 ,0,1,9633,214,594,534,120,132,11227,
20200803,253 ,0,2,64705,1682,975,1198,1273,3281,73114,
20200803,253 ,1,1,9897,269,483,505,167,973,12294,
20200803,253 ,1,2,64973,1650,1062,1183,1499,3132,73499,
20200803,254 ,0,1,4180,133,428,524,185,80,5530,
20200803,254 ,0,2,28049,1025,703,834,1877,1654,34142,
20200803,254 ,1,1,4483,124,383,446,175,539,6150,
20200803,254 ,1,2,29154,886,688,582,1635,1672,34617,
20200803,651 ,0,1,4966,57,164,120,21,72,5400,
20200803,651 ,0,2,26862,476,728,306,253,1280,29905,
20200803,651 ,1,1,5798,58,151,122,30,549,6708,
20200803,651 ,1,2,34083,482,756,332,225,1592,37470,
20200803,685 ,0,1,3670,106,414,501,291,58,5040,
20200803,685 ,0,2,20320,680,739,752,2177,1013,25681,
20200803,685 ,1,1,3220,115,375,430,202,328,4670,
20200803,685 ,1,2,19755,681,672,607,2008,915,24638,
20200804,101 ,0,1,10115,226,532,439,100,139,11551,
20200804,101 ,0,2,68108,2177,6711,1502,650,2930,82078,
20200804,101 ,1,1,9593,258,482,579,107,909,11928,
20200804,101 ,1,2,69072,2470,6982,1769,795,2864,83952,
20200804,190 ,0,1,6405,228,735,569,104,115,8156,
20200804,190 ,0,2,42375,2212,2015,1542,1007,1835,50986,
20200804,190 ,1,1,6956,223,550,688,116,626,9159,
20200804,190 ,1,2,45219,2199,2049,1724,1088,1933,54212,
20200804,253 ,0,1,9483,245,609,516,122,170,11145,
20200804,253 ,0,2,66143,1900,1050,1350,1390,3396,75229,
20200804,253 ,1,1,9502,257,532,619,166,950,12026,
20200804,253 ,1,2,67283,1888,1038,1541,1683,3262,76695,
20200804,254 ,0,1,4104,147,463,555,213,82,5564,
20200804,254 ,0,2,28169,1124,727,904,2118,1730,34772,
20200804,254 ,1,1,4599,121,431,549,191,530,6421,
20200804,254 ,1,2,30495,962,690,757,1754,1766,36424,
20200804,651 ,0,1,4749,60,190,127,28,71,5225,
20200804,651 ,0,2,28455,540,784,388,338,1404,31909,
20200804,651 ,1,1,5535,77,180,130,39,533,6494,
20200804,651 ,1,2,33699,531,775,377,272,1540,37194,
20200804,685 ,0,1,3542,110,483,544,296,63,5038,
20200804,685 ,0,2,20608,789,767,840,2508,1119,26631,
20200804,685 ,1,1,3314,133,425,517,230,370,4989,
20200804,685 ,1,2,20302,784,732,706,2355,1014,25893,
20200805,101 ,0,1,9931,226,504,375,73,143,11252,
20200805,101 ,0,2,69678,2138,6760,1494,622,2833,83525,
20200805,101 ,1,1,9681,287,441,464,84,971,11928,
20200805,101 ,1,2,72324,2461,7067,1793,851,3007,87503,
20200805,190 ,0,1,6609,269,738,574,127,114,8431,
20200805,190 ,0,2,45031,2358,2133,1570,1206,1929,54227,
20200805,190 ,1,1,6670,247,576,642,115,625,8875,
20200805,190 ,1,2,44748,2283,2090,1722,1253,1968,54064,
20200805,253 ,0,1,9752,253,633,485,141,149,11413,
20200805,253 ,0,2,68001,1940,1091,1349,1576,3478,77435,
20200805,253 ,1,1,8992,292,573,564,176,951,11548,
20200805,253 ,1,2,65472,1982,1089,1482,1802,3339,75166,
20200805,254 ,0,1,4072,165,519,552,218,88,5614,
20200805,254 ,0,2,29057,1200,744,938,2310,1792,36041,
20200805,254 ,1,1,4623,149,471,571,210,564,6588,
20200805,254 ,1,2,30591,1061,672,771,1950,1790,36835,
20200805,651 ,0,1,4550,76,183,127,22,81,5039,
20200805,651 ,0,2,27845,554,805,354,317,1373,31248,
20200805,651 ,1,1,4803,71,172,135,34,453,5668,
20200805,651 ,1,2,30535,560,774,342,294,1468,33973,
20200805,685 ,0,1,3430,153,554,606,312,48,5103,
20200805,685 ,0,2,21191,933,831,821,2483,1103,27362,
20200805,685 ,1,1,3079,165,524,526,230,304,4828,
20200805,685 ,1,2,20028,917,802,755,2552,1049,26103,
20200806,101 ,0,1,8609,182,445,269,55,125,9685,
20200806,101 ,0,2,63121,2131,7036,1304,593,2707,76892,
20200806,101 ,1,1,8550,268,381,450,82,817,10548,
20200806,101 ,1,2,64847,2384,7024,1660,800,2736,79451,
20200806,190 ,0,1,6041,279,788,589,142,113,7952,
20200806,190 ,0,2,41556,2424,2128,1539,1278,1800,50725,
20200806,190 ,1,1,6293,289,605,714,137,582,8620,
20200806,190 ,1,2,42457,2413,2138,1756,1397,1950,52111,
20200806,253 ,0,1,9104,255,728,581,127,154,10949,
20200806,253 ,0,2,66410,2279,1204,1521,1467,3332,76213,
20200806,253 ,1,1,8667,313,638,657,159,936,11370,
20200806,253 ,1,2,64352,2330,1201,1685,1750,3217,74535,
20200806,254 ,0,1,4321,189,548,579,244,74,5955,
20200806,254 ,0,2,32340,1457,852,1025,2361,1939,39974,
20200806,254 ,1,1,4539,181,465,619,231,494,6529,
20200806,254 ,1,2,30334,1237,752,840,2063,1794,37020,
20200806,651 ,0,1,4405,81,187,131,25,66,4895,
20200806,651 ,0,2,27001,549,831,342,322,1598,30643,
20200806,651 ,1,1,3941,87,170,124,33,419,4774,
20200806,651 ,1,2,25715,583,799,363,273,1471,29204,
20200806,685 ,0,1,2980,163,593,553,311,46,4646,
20200806,685 ,0,2,19501,1041,850,919,2635,1000,25946,
20200806,685 ,1,1,2776,207,546,539,290,327,4685,
20200806,685 ,1,2,19324,1127,842,871,2650,978,25792,
20200807,101 ,0,1,10459,238,526,327,75,174,11799,
20200807,101 ,0,2,74002,2174,7633,1369,704,3007,88889,
20200807,101 ,1,1,10400,303,453,423,79,1039,12697,
20200807,101 ,1,2,79058,2537,7689,1664,848,3357,95153,
20200807,190 ,0,1,8090,298,873,635,138,107,10141,
20200807,190 ,0,2,55029,2605,2295,1655,1328,2257,65169,
