집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20130801,101 ,0,1,40775,1337,1478,1202,668,932,46392,
20130801,101 ,0,2,62979,1612,7372,0,0,2613,74576,
20130801,101 ,1,1,32252,1496,1665,1741,1058,2414,40626,
20130801,101 ,1,2,54358,1910,7175,0,0,2384,65827,
20130801,190 ,0,1,27134,1393,1578,1532,858,603,33098,
20130801,190 ,0,2,40470,1486,1720,0,0,1527,45203,
20130801,190 ,1,1,20355,1438,1561,1910,922,1456,27642,
20130801,190 ,1,2,33385,1591,1777,0,0,1516,38269,
20130801,253 ,0,1,36975,1316,1172,1331,1243,1025,43062,
20130801,253 ,0,2,54501,1159,322,0,0,2799,58781,
20130801,253 ,1,1,28146,1536,1401,1708,2072,2374,37237,
20130801,253 ,1,2,49152,1534,498,0,0,2761,53945,
20130801,254 ,0,1,17663,858,880,1169,2619,607,23796,
20130801,254 ,0,2,26408,724,614,1,0,1676,29423,
20130801,254 ,1,1,15901,948,1049,1203,2421,1475,22997,
20130801,254 ,1,2,25046,740,710,0,0,1644,28140,
20130801,651 ,0,1,20216,235,316,213,146,814,21940,
20130801,651 ,0,2,19591,163,318,0,0,796,20868,
20130801,651 ,1,1,14748,344,337,293,170,1093,16985,
20130801,651 ,1,2,17363,247,729,0,0,762,19101,
20130801,685 ,0,1,11533,574,953,995,2207,280,16542,
20130801,685 ,0,2,13178,281,550,0,0,598,14607,
20130801,685 ,1,1,5626,537,706,844,2050,462,10225,
20130801,685 ,1,2,10553,400,697,0,0,609,12259,
20130802,101 ,0,1,40267,1266,1511,1087,622,850,45603,
20130802,101 ,0,2,63197,1687,7932,0,0,2703,75519,
20130802,101 ,1,1,34262,1458,1635,1572,993,2572,42492,
20130802,101 ,1,2,56568,1921,7756,1,4,2521,68771,
20130802,190 ,0,1,27846,1256,1394,1404,773,599,33272,
20130802,190 ,0,2,41135,1466,1710,0,0,1630,45941,
20130802,190 ,1,1,22558,1207,1291,1667,938,1604,29265,
20130802,190 ,1,2,35762,1462,1795,0,0,1484,40503,
20130802,253 ,0,1,36517,1191,1234,1361,1339,1047,42689,
20130802,253 ,0,2,56734,1219,352,0,0,2902,61207,
20130802,253 ,1,1,30688,1326,1312,1530,1863,2704,39423,
20130802,253 ,1,2,52500,1392,459,0,0,2926,57277,
20130802,254 ,0,1,15492,816,810,971,2443,566,21098,
20130802,254 ,0,2,24323,657,528,0,0,1547,27055,
20130802,254 ,1,1,16764,876,944,1078,2180,1648,23490,
20130802,254 ,1,2,25172,690,584,0,0,1631,28077,
20130802,651 ,0,1,21461,263,357,224,188,863,23356,
20130802,651 ,0,2,25546,224,559,1,0,1020,27350,
20130802,651 ,1,1,16724,309,322,255,180,1292,19082,
20130802,651 ,1,2,22975,310,720,0,0,1017,25022,
20130802,685 ,0,1,8648,522,725,1026,2093,250,13264,
20130802,685 ,0,2,14888,386,846,0,0,690,16810,
20130802,685 ,1,1,7318,500,653,827,1845,608,11751,
20130802,685 ,1,2,13234,367,757,0,0,692,15050,
20130803,101 ,0,1,40811,795,995,545,324,769,44239,
20130803,101 ,0,2,57908,1009,7065,0,0,2079,68061,
20130803,101 ,1,1,38483,988,1242,1056,534,2612,44915,
20130803,101 ,1,2,55450,1428,7166,0,0,2114,66158,
20130803,190 ,0,1,27823,733,901,608,425,559,31049,
20130803,190 ,0,2,38113,854,1541,0,0,1276,41784,
20130803,190 ,1,1,27088,766,894,886,527,1762,31923,
20130803,190 ,1,2,38149,921,1725,0,0,1361,42156,
20130803,253 ,0,1,36416,734,680,736,666,879,40111,
20130803,253 ,0,2,50418,730,308,0,0,2403,53859,
20130803,253 ,1,1,34521,807,795,1058,1136,2550,40867,
20130803,253 ,1,2,49226,857,373,0,0,2319,52775,
20130803,254 ,0,1,15439,464,556,592,1488,483,19022,
20130803,254 ,0,2,22111,383,528,0,0,1246,24268,
20130803,254 ,1,1,18553,539,625,642,1315,1545,23219,
20130803,254 ,1,2,24408,444,517,0,0,1296,26665,
20130803,651 ,0,1,21000,158,232,119,93,903,22505,
20130803,651 ,0,2,20537,105,365,0,0,858,21865,
20130803,651 ,1,1,19729,182,199,134,91,1361,21696,
20130803,651 ,1,2,23672,196,717,0,0,865,25450,
20130803,685 ,0,1,8926,310,447,522,1187,229,11621,
20130803,685 ,0,2,13855,218,866,0,0,561,15500,
20130803,685 ,1,1,9098,308,439,554,1167,632,12198,
20130803,685 ,1,2,14622,207,795,0,0,627,16251,
20130804,101 ,0,1,34133,496,641,383,156,662,36471,
20130804,101 ,0,2,50520,664,6521,0,0,1854,59559,
20130804,101 ,1,1,40660,569,815,529,155,2552,45280,
20130804,101 ,1,2,55779,678,6999,0,0,1892,65348,
20130804,190 ,0,1,21993,464,590,374,132,459,24012,
20130804,190 ,0,2,29524,530,1723,0,0,1098,32875,
20130804,190 ,1,1,31320,485,637,723,140,1901,35206,
20130804,190 ,1,2,41958,525,1664,0,0,1272,45419,
20130804,253 ,0,1,30134,403,410,435,360,709,32451,
20130804,253 ,0,2,43676,467,348,0,0,1978,46469,
20130804,253 ,1,1,37864,365,426,459,371,2564,42049,
20130804,253 ,1,2,50975,366,347,0,0,2133,53821,
20130804,254 ,0,1,12237,216,241,257,423,399,13773,
