집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20200201,101 ,0,1,12301,173,411,244,71,133,13333,
20200201,101 ,0,2,64908,1388,7286,922,487,2652,77643,
20200201,101 ,1,1,12146,283,404,387,82,1141,14443,
20200201,101 ,1,2,67634,1839,7501,1233,736,2760,81703,
20200201,190 ,0,1,8703,162,468,265,93,86,9777,
20200201,190 ,0,2,47251,1259,2138,624,950,1825,54047,
20200201,190 ,1,1,7570,164,359,402,99,712,9306,
20200201,190 ,1,2,43186,1365,2203,979,1147,1723,50603,
20200201,253 ,0,1,10620,168,460,331,111,138,11828,
20200201,253 ,0,2,60693,1208,857,702,1242,2827,67529,
20200201,253 ,1,1,9926,192,426,403,129,1029,12105,
20200201,253 ,1,2,60037,1308,891,964,1536,2881,67617,
20200201,254 ,0,1,5232,133,318,261,87,78,6109,
20200201,254 ,0,2,29767,706,868,425,1106,1597,34469,
20200201,254 ,1,1,5835,138,348,374,97,621,7413,
20200201,254 ,1,2,32075,692,855,497,1104,1739,36962,
20200201,651 ,0,1,7177,61,117,64,17,119,7555,
20200201,651 ,0,2,38047,355,934,180,269,1674,41459,
20200201,651 ,1,1,5014,64,147,56,16,494,5791,
20200201,651 ,1,2,29148,355,919,146,221,1395,32184,
20200201,685 ,0,1,3684,83,309,299,208,36,4619,
20200201,685 ,0,2,18130,445,1184,479,1944,830,23012,
20200201,685 ,1,1,3217,89,323,306,147,343,4425,
20200201,685 ,1,2,17013,459,1150,488,1983,787,21880,
20200202,101 ,0,1,11352,105,246,157,37,117,12014,
20200202,101 ,0,2,59132,767,6599,688,236,2411,69833,
20200202,101 ,1,1,10728,142,283,246,41,1052,12492,
20200202,101 ,1,2,57382,806,6722,1022,313,2299,68544,
20200202,190 ,0,1,6680,85,222,119,25,66,7197,
20200202,190 ,0,2,36370,649,2007,402,234,1471,41133,
20200202,190 ,1,1,6829,82,166,174,32,579,7862,
20200202,190 ,1,2,38877,504,1945,438,227,1465,43456,
20200202,253 ,0,1,9636,78,220,131,29,116,10210,
20200202,253 ,0,2,52533,587,625,322,393,2568,57028,
20200202,253 ,1,1,8597,90,136,134,37,897,9891,
20200202,253 ,1,2,48377,511,611,347,406,2172,52424,
20200202,254 ,0,1,4708,53,127,104,34,49,5075,
20200202,254 ,0,2,25033,338,681,185,222,1316,27775,
20200202,254 ,1,1,4880,57,105,94,19,537,5692,
20200202,254 ,1,2,24849,260,655,186,199,1300,27449,
20200202,651 ,0,1,4677,22,32,21,4,62,4818,
20200202,651 ,0,2,23566,151,884,60,59,1103,25823,
20200202,651 ,1,1,5970,32,99,40,6,555,6702,
20200202,651 ,1,2,34055,195,887,66,45,1395,36643,
20200202,685 ,0,1,3345,60,117,122,35,48,3727,
20200202,685 ,0,2,15636,185,1029,168,563,756,18337,
20200202,685 ,1,1,2581,37,76,68,27,238,3027,
20200202,685 ,1,2,12195,164,977,156,513,568,14573,
20200203,101 ,0,1,11713,293,792,535,121,212,13666,
20200203,101 ,0,2,73771,2387,8095,1592,945,3648,90438,
20200203,101 ,1,1,9887,356,588,573,133,1079,12616,
20200203,101 ,1,2,68955,2728,8390,1948,1300,3567,86888,
20200203,190 ,0,1,6780,320,926,906,163,137,9232,
20200203,190 ,0,2,42989,2751,2636,1896,1578,2165,54015,
20200203,190 ,1,1,6323,300,753,739,161,691,8967,
20200203,190 ,1,2,39296,2580,2657,1661,1746,2044,49984,
20200203,253 ,0,1,10048,331,1032,816,208,205,12640,
20200203,253 ,0,2,68843,2466,1760,1889,2075,3854,80887,
20200203,253 ,1,1,8612,398,813,817,282,975,11897,
20200203,253 ,1,2,62638,2657,1929,2001,2616,3657,75498,
20200203,254 ,0,1,4717,272,756,864,436,88,7133,
20200203,254 ,0,2,32890,1758,1278,1124,2718,2131,41899,
20200203,254 ,1,1,4695,239,608,645,242,534,6963,
20200203,254 ,1,2,30453,1476,1102,837,2324,2029,38221,
20200203,651 ,0,1,4145,95,189,118,18,98,4663,
20200203,651 ,0,2,22815,615,988,306,395,1475,26594,
20200203,651 ,1,1,3907,98,270,117,23,446,4861,
20200203,651 ,1,2,23525,604,954,307,362,1555,27307,
20200203,685 ,0,1,3260,209,850,750,390,58,5517,
20200203,685 ,0,2,19604,1293,1496,1151,3327,1132,28003,
20200203,685 ,1,1,2488,228,761,647,333,271,4728,
20200203,685 ,1,2,16996,1348,1430,943,3136,1076,24929,
20200204,101 ,0,1,10342,276,784,516,151,196,12265,
20200204,101 ,0,2,68018,2552,7951,1752,1036,3341,84650,
20200204,101 ,1,1,9478,357,664,801,207,1036,12543,
20200204,101 ,1,2,68038,2931,8327,2296,1396,3394,86382,
20200204,190 ,0,1,6357,329,993,772,153,129,8733,
20200204,190 ,0,2,40482,2801,2707,1903,1871,2050,51814,
20200204,190 ,1,1,6170,315,848,932,192,622,9079,
20200204,190 ,1,2,39053,2819,2711,2067,2048,2064,50762,
20200204,253 ,0,1,9249,341,1117,812,237,190,11946,
20200204,253 ,0,2,65091,2700,1904,2104,2297,3691,77787,
20200204,253 ,1,1,8348,347,906,975,281,952,11809,
20200204,253 ,1,2,62049,2731,1876,2356,3007,3561,75580,
20200204,254 ,0,1,4398,228,785,793,336,95,6635,
20200204,254 ,0,2,31360,1720,1300,1243,3131,2034,40788,
20200204,254 ,1,1,4424,225,717,807,306,566,7045,
20200204,254 ,1,2,30567,1498,1170,1098,2567,1939,38839,
20200204,651 ,0,1,3720,85,193,126,31,64,4219,
20200204,651 ,0,2,21391,611,976,380,380,1386,25124,
20200204,651 ,1,1,3612,100,300,111,37,462,4622,
20200204,651 ,1,2,22040,628,948,292,321,1433,25662,
20200204,685 ,0,1,2739,199,801,796,450,73,5058,
20200204,685 ,0,2,17973,1268,1516,1152,3397,1060,26366,
20200204,685 ,1,1,2479,231,743,715,361,281,4810,
20200204,685 ,1,2,17240,1389,1488,1056,3435,1027,25635,
20200205,101 ,0,1,10215,296,737,509,109,196,12062,
20200205,101 ,0,2,66681,2427,7951,1624,1019,3245,82947,
20200205,101 ,1,1,9267,352,579,724,153,967,12042,
20200205,101 ,1,2,62661,2537,8226,2043,1248,2978,79693,
20200205,190 ,0,1,5584,286,885,736,167,115,7773,
20200205,190 ,0,2,37537,2739,2725,1693,1687,1879,48260,
20200205,190 ,1,1,5689,284,748,792,176,578,8267,
20200205,190 ,1,2,37127,2775,2699,1841,1899,1890,48231,
20200205,253 ,0,1,8784,336,994,746,196,200,11256,
20200205,253 ,0,2,63186,2532,1847,2021,2259,3696,75541,
20200205,253 ,1,1,8083,377,815,835,254,988,11352,
20200205,253 ,1,2,61548,2714,1913,2301,2820,3582,74878,
20200205,254 ,0,1,4305,242,720,731,255,98,6351,
20200205,254 ,0,2,30497,1660,1297,1111,2942,1965,39472,
20200205,254 ,1,1,4371,224,700,835,272,536,6938,
20200205,254 ,1,2,30438,1491,1188,1050,2665,1964,38796,
20200205,651 ,0,1,3563,75,159,113,22,91,4023,
20200205,651 ,0,2,20727,595,1025,340,377,1362,24426,
20200205,651 ,1,1,3314,84,261,111,33,382,4185,
20200205,651 ,1,2,20670,623,999,269,351,1414,24326,
20200205,685 ,0,1,2568,201,765,725,387,45,4691,
20200205,685 ,0,2,17331,1166,1485,1118,3319,988,25407,
20200205,685 ,1,1,2294,231,650,621,322,269,4387,
20200205,685 ,1,2,16552,1246,1367,971,3015,946,24097,
20200206,101 ,0,1,10428,283,726,465,121,190,12213,
20200206,101 ,0,2,68946,2425,8005,1670,965,3365,85376,
20200206,101 ,1,1,9862,384,648,729,160,1002,12785,
20200206,101 ,1,2,69681,2720,8316,2157,1359,3418,87651,
20200206,190 ,0,1,6126,313,948,688,175,114,8364,
20200206,190 ,0,2,39724,2678,2747,1624,1673,1924,50370,
20200206,190 ,1,1,6192,294,783,774,149,583,8775,
20200206,190 ,1,2,39015,2624,2702,1760,1896,2014,50011,
20200206,253 ,0,1,9125,333,1044,732,210,214,11658,
20200206,253 ,0,2,63968,2489,1870,2040,2342,3632,76341,
20200206,253 ,1,1,8334,375,899,852,314,1039,11813,
20200206,253 ,1,2,63301,2648,1853,2229,2723,3630,76384,
20200206,254 ,0,1,4251,226,726,699,277,88,6267,
20200206,254 ,0,2,30539,1629,1224,1052,2680,2013,39137,
20200206,254 ,1,1,4487,207,676,745,296,538,6949,
20200206,254 ,1,2,30572,1433,1106,954,2335,1970,38370,
20200206,651 ,0,1,3961,91,185,113,33,108,4491,
20200206,651 ,0,2,22359,620,1268,347,436,1458,26488,
20200206,651 ,1,1,3505,99,276,94,27,422,4423,
20200206,651 ,1,2,22133,651,1155,273,367,1392,25971,
20200206,685 ,0,1,2761,204,824,746,396,51,4982,
20200206,685 ,0,2,18453,1265,1530,1117,3507,1062,26934,
20200206,685 ,1,1,2387,230,726,692,350,298,4683,
20200206,685 ,1,2,17549,1271,1455,980,3256,1019,25530,
20200207,101 ,0,1,11362,296,717,465,110,219,13169,
20200207,101 ,0,2,71452,2424,8468,1569,938,3448,88299,
20200207,101 ,1,1,11122,376,619,652,131,1196,14096,
20200207,101 ,1,2,76378,2828,8916,2004,1327,3714,95167,
20200207,190 ,0,1,7617,291,932,767,156,123,9886,
20200207,190 ,0,2,47267,2645,2814,1618,1709,2419,58472,
20200207,190 ,1,1,7159,282,809,775,182,749,9956,
20200207,190 ,1,2,47258,2656,2704,1765,1934,2373,58690,
20200207,253 ,0,1,10050,334,1041,747,218,204,12594,
20200207,253 ,0,2,70633,2554,1851,2032,2163,4001,83234,
20200207,253 ,1,1,9578,385,859,818,262,1150,13052,
20200207,253 ,1,2,70845,2594,1905,2298,2791,4011,84444,
20200207,254 ,0,1,4808,236,778,718,271,96,6907,
20200207,254 ,0,2,33543,1705,1279,1089,2662,2095,42373,
20200207,254 ,1,1,5145,244,699,768,268,644,7768,
20200207,254 ,1,2,33270,1469,1173,986,2210,2072,41180,
20200207,651 ,0,1,4966,89,158,152,37,118,5520,
20200207,651 ,0,2,29265,657,1175,326,520,1675,33618,
