집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20210101,101 ,0,1,8190,94,185,140,27,65,8701,
20210101,101 ,0,2,52153,1125,4501,851,252,1690,60572,
20210101,101 ,1,1,7309,146,193,211,18,729,8606,
20210101,101 ,1,2,48973,1269,4725,1078,326,1741,58112,
20210101,190 ,0,1,4893,84,190,135,31,50,5383,
20210101,190 ,0,2,39314,1037,1224,461,293,1340,43669,
20210101,190 ,1,1,4626,76,132,204,22,462,5522,
20210101,190 ,1,2,32325,906,1261,678,405,1188,36763,
20210101,253 ,0,1,8232,96,193,157,23,69,8770,
20210101,253 ,0,2,52766,738,457,482,450,2135,57028,
20210101,253 ,1,1,6920,85,126,179,45,775,8130,
20210101,253 ,1,2,46215,674,473,555,509,1959,50385,
20210101,254 ,0,1,3364,43,93,111,27,30,3668,
20210101,254 ,0,2,21640,454,373,291,352,953,24063,
20210101,254 ,1,1,3636,60,94,148,31,417,4386,
20210101,254 ,1,2,22623,392,340,316,336,1081,25088,
20210101,651 ,0,1,5647,26,45,41,8,43,5810,
20210101,651 ,0,2,35291,245,544,135,94,1174,37483,
20210101,651 ,1,1,5023,31,43,48,6,434,5585,
20210101,651 ,1,2,31653,258,551,134,87,1094,33777,
20210101,685 ,0,1,3305,37,114,90,48,28,3622,
20210101,685 ,0,2,17954,226,487,250,514,700,20131,
20210101,685 ,1,1,2464,37,94,121,36,255,3007,
20210101,685 ,1,2,14184,249,488,270,533,587,16311,
20210102,101 ,0,1,8589,105,251,128,26,67,9166,
20210102,101 ,0,2,57210,1141,4634,814,289,2113,66201,
20210102,101 ,1,1,8247,172,184,191,25,832,9651,
20210102,101 ,1,2,58239,1380,4780,971,367,2060,67797,
20210102,190 ,0,1,4745,106,236,131,46,34,5298,
20210102,190 ,0,2,37466,997,1223,471,263,1435,41855,
20210102,190 ,1,1,5434,106,156,125,30,495,6346,
20210102,190 ,1,2,40821,1065,1233,483,305,1453,45360,
20210102,253 ,0,1,8501,99,264,186,27,84,9161,
20210102,253 ,0,2,55906,766,534,556,740,2402,60904,
20210102,253 ,1,1,7762,116,206,210,48,778,9120,
20210102,253 ,1,2,54971,813,541,607,764,2326,60022,
20210102,254 ,0,1,3818,73,160,152,50,54,4307,
20210102,254 ,0,2,25353,476,466,350,614,1241,28500,
20210102,254 ,1,1,4047,76,173,176,51,480,5003,
20210102,254 ,1,2,26956,498,424,309,584,1274,30045,
20210102,651 ,0,1,4809,38,45,42,12,65,5011,
20210102,651 ,0,2,32530,309,547,136,108,1186,34816,
20210102,651 ,1,1,5015,45,52,50,12,477,5651,
20210102,651 ,1,2,35889,289,526,117,127,1305,38253,
20210102,685 ,0,1,3105,53,183,156,101,23,3621,
20210102,685 ,0,2,17045,268,517,346,1023,707,19906,
20210102,685 ,1,1,2598,55,166,178,81,263,3341,
20210102,685 ,1,2,16005,270,507,366,1012,647,18807,
20210103,101 ,0,1,9026,81,293,182,25,79,9686,
20210103,101 ,0,2,56570,833,4560,900,257,2206,65326,
20210103,101 ,1,1,8575,123,210,239,40,830,10017,
20210103,101 ,1,2,56761,773,4713,1235,358,2139,65979,
20210103,190 ,0,1,4826,68,202,149,24,49,5318,
20210103,190 ,0,2,36377,638,1073,558,272,1361,40279,
20210103,190 ,1,1,5229,78,132,144,24,570,6177,
20210103,190 ,1,2,39197,436,1035,640,268,1337,42913,
20210103,253 ,0,1,8465,68,225,188,31,83,9060,
20210103,253 ,0,2,54549,575,395,550,567,2383,59019,
20210103,253 ,1,1,7470,73,117,176,44,732,8612,
20210103,253 ,1,2,50673,447,371,510,495,2142,54638,
20210103,254 ,0,1,3777,39,101,105,26,43,4091,
20210103,254 ,0,2,23683,345,302,265,309,1179,26083,
20210103,254 ,1,1,3822,38,74,100,17,435,4486,
20210103,254 ,1,2,23231,255,298,220,220,1174,25398,
20210103,651 ,0,1,3697,19,35,28,6,65,3850,
20210103,651 ,0,2,22355,143,518,88,96,903,24103,
20210103,651 ,1,1,4641,28,39,44,8,510,5270,
20210103,651 ,1,2,32550,192,530,105,82,1160,34619,
20210103,685 ,0,1,3201,38,121,73,40,32,3505,
20210103,685 ,0,2,17211,189,409,259,582,744,19394,
20210103,685 ,1,1,2517,33,75,88,35,227,2975,
20210103,685 ,1,2,14823,179,378,246,555,632,16813,
20210104,101 ,0,1,9190,208,680,440,83,158,10759,
20210104,101 ,0,2,71083,2337,6601,1697,986,3381,86085,
20210104,101 ,1,1,8025,270,511,525,120,914,10365,
20210104,101 ,1,2,67070,2619,6896,2016,1302,3250,83153,
20210104,190 ,0,1,4828,268,831,693,150,96,6866,
20210104,190 ,0,2,43787,2728,1938,1881,1452,2121,53907,
20210104,190 ,1,1,4837,271,621,587,137,559,7012,
20210104,190 ,1,2,39605,2632,1886,1781,1618,1971,49493,
20210104,253 ,0,1,8201,290,908,725,186,165,10475,
20210104,253 ,0,2,68718,2451,1801,2235,2212,3795,81212,
20210104,253 ,1,1,6927,288,737,700,202,831,9685,
20210104,253 ,1,2,62619,2538,1868,2460,2673,3481,75639,
20210104,254 ,0,1,3772,195,638,763,275,90,5733,
20210104,254 ,0,2,31516,1655,912,1274,2924,1989,40270,
20210104,254 ,1,1,3597,201,549,650,250,464,5711,
20210104,254 ,1,2,28706,1445,791,921,2459,1804,36126,
20210104,651 ,0,1,3534,81,182,94,27,77,3995,
20210104,651 ,0,2,23331,653,711,402,380,1455,26932,
20210104,651 ,1,1,3331,91,205,138,35,445,4245,
20210104,651 ,1,2,24044,676,694,419,390,1514,27737,
20210104,685 ,0,1,2850,192,730,717,327,41,4857,
20210104,685 ,0,2,18090,1263,930,1245,3430,1011,25969,
20210104,685 ,1,1,2214,224,628,641,285,260,4252,
20210104,685 ,1,2,17194,1350,915,1076,3284,982,24801,
20210105,101 ,0,1,8341,245,763,545,108,156,10158,
20210105,101 ,0,2,67298,2632,6665,1924,1166,3340,83025,
20210105,101 ,1,1,7572,311,538,728,158,839,10146,
20210105,101 ,1,2,65958,2888,6974,2493,1562,3223,83098,
20210105,190 ,0,1,4376,279,949,848,187,95,6734,
20210105,190 ,0,2,41727,2992,2023,1993,1839,2021,52595,
20210105,190 ,1,1,4748,286,734,794,189,527,7278,
20210105,190 ,1,2,39308,2971,2102,2293,2163,1998,50835,
20210105,253 ,0,1,7693,297,1162,827,240,164,10383,
20210105,253 ,0,2,64853,2661,1844,2406,2430,3514,77708,
20210105,253 ,1,1,6822,340,890,952,267,847,10118,
20210105,253 ,1,2,63895,2963,2041,2909,3176,3527,78511,
20210105,254 ,0,1,3488,203,751,775,348,77,5642,
20210105,254 ,0,2,29813,1785,1000,1425,3419,1824,39266,
20210105,254 ,1,1,3537,174,605,751,287,451,5805,
20210105,254 ,1,2,28100,1431,854,1228,2911,1752,36276,
20210105,651 ,0,1,3202,91,187,144,31,70,3725,
20210105,651 ,0,2,22464,701,738,484,462,1359,26208,
20210105,651 ,1,1,3029,91,247,140,30,383,3920,
20210105,651 ,1,2,22590,713,712,421,414,1387,26237,
20210105,685 ,0,1,2331,221,809,817,445,63,4686,
20210105,685 ,0,2,17919,1420,1019,1382,4034,1014,26788,
20210105,685 ,1,1,2078,266,693,787,357,271,4452,
20210105,685 ,1,2,17229,1504,1007,1244,3782,978,25744,
20210106,101 ,0,1,7477,225,666,465,91,154,9078,
20210106,101 ,0,2,62587,2343,6046,1571,981,2950,76478,
20210106,101 ,1,1,6922,278,514,613,136,781,9244,
20210106,101 ,1,2,63173,2642,6678,2276,1477,3014,79260,
20210106,190 ,0,1,4241,287,943,678,143,108,6400,
20210106,190 ,0,2,40240,2952,2086,1926,1738,1973,50915,
20210106,190 ,1,1,4719,273,695,754,142,534,7117,
20210106,190 ,1,2,38944,2905,2159,2144,2107,1908,50167,
20210106,253 ,0,1,7411,323,1041,831,202,162,9970,
20210106,253 ,0,2,63418,2614,1827,2415,2318,3487,76079,
20210106,253 ,1,1,6623,307,863,911,246,818,9768,
20210106,253 ,1,2,60930,2696,1893,2749,2930,3397,74595,
20210106,254 ,0,1,3383,204,708,812,326,88,5521,
20210106,254 ,0,2,30297,1718,983,1286,3450,1898,39632,
20210106,254 ,1,1,3367,206,626,733,316,423,5671,
20210106,254 ,1,2,28794,1424,848,1128,2994,1792,36980,
20210106,651 ,0,1,2923,87,196,123,38,83,3450,
20210106,651 ,0,2,21247,656,716,441,486,1299,24845,
20210106,651 ,1,1,2983,93,222,140,29,349,3816,
20210106,651 ,1,2,22409,687,732,409,456,1431,26124,
20210106,685 ,0,1,2226,203,749,752,441,39,4410,
20210106,685 ,0,2,17261,1308,1015,1290,4041,926,25841,
20210106,685 ,1,1,2040,253,693,732,399,222,4339,
20210106,685 ,1,2,16149,1429,977,1196,3914,946,24611,
