집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20211201,101 ,0,1,7813,225,573,420,85,127,9243,
20211201,101 ,0,2,75545,2666,7368,1955,1252,3160,91946,
20211201,101 ,1,1,7105,293,446,546,134,743,9267,
20211201,101 ,1,2,74521,2993,7734,2536,1692,3214,92690,
20211201,190 ,0,1,4200,253,834,744,135,87,6253,
20211201,190 ,0,2,49091,3230,2151,2143,2072,2158,60845,
20211201,190 ,1,1,4674,260,668,690,180,491,6963,
20211201,190 ,1,2,46059,3136,2169,2403,2331,2038,58136,
20211201,253 ,0,1,7505,278,934,710,162,152,9741,
20211201,253 ,0,2,73377,2824,1823,2410,2496,3829,86759,
20211201,253 ,1,1,6731,257,756,876,204,802,9626,
20211201,253 ,1,2,70675,2930,1857,2675,3188,3690,85015,
20211201,254 ,0,1,3642,181,713,850,303,58,5747,
20211201,254 ,0,2,34849,1892,1142,1540,3688,1973,45084,
20211201,254 ,1,1,3355,184,593,695,261,442,5530,
20211201,254 ,1,2,33954,1710,1004,1303,3301,1909,43181,
20211201,651 ,0,1,3261,84,156,126,23,55,3705,
20211201,651 ,0,2,27289,833,810,496,551,1436,31415,
20211201,651 ,1,1,2965,96,211,117,18,352,3759,
20211201,651 ,1,2,26899,827,788,465,389,1533,30901,
20211201,685 ,0,1,1958,161,625,687,338,35,3804,
20211201,685 ,0,2,17636,1224,963,1283,3859,854,25819,
20211201,685 ,1,1,1989,223,601,631,293,221,3958,
20211201,685 ,1,2,18301,1408,960,1298,3851,924,26742,
20211202,101 ,0,1,7688,233,581,452,108,138,9200,
20211202,101 ,0,2,73545,2619,7392,1947,1277,3016,89796,
20211202,101 ,1,1,7181,283,433,633,130,718,9378,
20211202,101 ,1,2,72935,2906,7807,2638,1748,2981,91015,
20211202,190 ,0,1,4458,244,889,797,121,69,6578,
20211202,190 ,0,2,51076,3201,2263,2151,2108,2107,62906,
20211202,190 ,1,1,4939,241,698,725,149,495,7247,
20211202,190 ,1,2,48782,3135,2331,2391,2379,2128,61146,
20211202,253 ,0,1,7493,267,926,758,161,139,9744,
20211202,253 ,0,2,72856,2759,1873,2478,2772,3710,86448,
20211202,253 ,1,1,7087,298,757,857,213,852,10064,
20211202,253 ,1,2,73864,2942,1883,2776,3420,3689,88574,
20211202,254 ,0,1,3480,210,681,749,304,59,5483,
20211202,254 ,0,2,34126,1892,1027,1470,3153,1973,43641,
20211202,254 ,1,1,3395,195,547,643,285,388,5453,
20211202,254 ,1,2,34508,1661,950,1264,2917,1922,43222,
20211202,651 ,0,1,3155,70,176,138,38,54,3631,
20211202,651 ,0,2,27831,830,837,534,500,1377,31909,
20211202,651 ,1,1,3107,86,203,142,22,382,3942,
20211202,651 ,1,2,28103,847,807,476,427,1564,32224,
20211202,685 ,0,1,2577,181,772,764,464,32,4790,
20211202,685 ,0,2,17261,1199,1054,1307,4358,837,26016,
