집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20211101,101 ,0,1,9127,226,535,470,103,134,10595,
20211101,101 ,0,2,81350,2494,7246,1831,1020,3363,97304,
20211101,101 ,1,1,8162,256,422,526,123,886,10375,
20211101,101 ,1,2,78684,2831,7698,2210,1470,3212,96105,
20211101,190 ,0,1,5041,247,791,755,126,100,7060,
20211101,190 ,0,2,55568,3055,2132,2051,1988,2274,67068,
20211101,190 ,1,1,5915,269,623,635,164,579,8185,
20211101,190 ,1,2,53338,2970,2096,1966,2180,2245,64795,
20211101,253 ,0,1,8532,287,880,683,164,145,10691,
20211101,253 ,0,2,78939,2622,1619,2206,2329,3870,91585,
20211101,253 ,1,1,7606,289,699,737,197,839,10367,
20211101,253 ,1,2,75073,2857,1722,2301,2884,3705,88542,
20211101,254 ,0,1,3958,188,668,713,254,74,5855,
20211101,254 ,0,2,36619,1804,1018,1351,3100,2092,45984,
20211101,254 ,1,1,3776,179,570,582,210,478,5795,
20211101,254 ,1,2,34191,1519,874,977,2621,1945,42127,
20211101,651 ,0,1,4194,90,201,128,35,54,4702,
20211101,651 ,0,2,32730,782,824,480,446,1590,36852,
20211101,651 ,1,1,4299,79,207,134,37,444,5200,
20211101,651 ,1,2,36236,771,801,507,358,1726,40399,
20211101,685 ,0,1,3456,213,727,720,472,43,5631,
20211101,685 ,0,2,19017,1186,1026,1272,3845,908,27254,
20211101,685 ,1,1,2564,261,626,683,312,291,4737,
20211101,685 ,1,2,21154,1373,1012,1232,3711,1057,29539,
20211102,101 ,0,1,8439,214,610,519,130,142,10054,
20211102,101 ,0,2,77040,2722,7326,2062,1237,3167,93554,
20211102,101 ,1,1,7663,294,467,683,152,749,10008,
20211102,101 ,1,2,76967,3081,7717,2632,1744,3241,95382,
20211102,190 ,0,1,4955,245,927,789,140,100,7156,
20211102,190 ,0,2,53920,3261,2201,2203,2119,2246,65950,
20211102,190 ,1,1,5477,275,659,762,171,533,7877,
20211102,190 ,1,2,50510,3235,2283,2526,2402,2162,63118,
20211102,253 ,0,1,7844,319,970,754,176,147,10210,
20211102,253 ,0,2,74689,2866,1770,2358,2481,3825,87989,
20211102,253 ,1,1,7352,313,778,900,224,835,10402,
20211102,253 ,1,2,74236,3032,1760,2855,3176,3715,88774,
20211102,254 ,0,1,3897,228,728,819,359,74,6105,
20211102,254 ,0,2,35821,1903,1021,1535,3359,2026,45665,
20211102,254 ,1,1,3633,196,575,709,249,495,5857,
20211102,254 ,1,2,34630,1704,915,1298,3126,1932,43605,
20211102,651 ,0,1,3916,73,210,159,31,53,4442,
20211102,651 ,0,2,31292,816,856,598,511,1508,35581,
20211102,651 ,1,1,3750,84,236,141,25,441,4677,
20211102,651 ,1,2,32316,841,818,513,423,1568,36479,
20211102,685 ,0,1,2829,166,776,820,506,45,5142,
20211102,685 ,0,2,18167,1206,1087,1417,4232,896,27005,
20211102,685 ,1,1,2434,231,694,749,377,254,4739,
20211102,685 ,1,2,20192,1394,1100,1408,4133,984,29211,
20211103,101 ,0,1,8393,206,684,501,135,125,10044,
20211103,101 ,0,2,78376,2609,7324,2030,1217,3223,94779,
20211103,101 ,1,1,7643,276,475,677,163,711,9945,
20211103,101 ,1,2,77546,3032,7748,2669,1746,3286,96027,
20211103,190 ,0,1,4715,291,924,788,154,86,6958,
20211103,190 ,0,2,53724,3326,2229,2204,2228,2214,65925,
20211103,190 ,1,1,5426,303,751,761,198,543,7982,
20211103,190 ,1,2,51249,3278,2294,2509,2574,2194,64098,
20211103,253 ,0,1,7860,336,947,715,169,140,10167,
20211103,253 ,0,2,75056,2746,1753,2429,2563,3780,88327,
20211103,253 ,1,1,7312,294,797,850,205,881,10339,
20211103,253 ,1,2,73362,2943,1814,2829,3343,3747,88038,
20211103,254 ,0,1,3654,211,693,766,274,69,5667,
20211103,254 ,0,2,35122,1833,1026,1484,3472,1961,44898,
20211103,254 ,1,1,3310,173,529,664,231,400,5307,
20211103,254 ,1,2,32507,1549,888,1221,2941,1789,40895,
20211103,651 ,0,1,4145,87,214,148,35,52,4681,
20211103,651 ,0,2,32888,784,858,572,530,1560,37192,
20211103,651 ,1,1,3728,86,242,138,39,423,4656,
20211103,651 ,1,2,32203,777,826,586,408,1599,36399,
20211103,685 ,0,1,2552,198,801,796,451,60,4858,
20211103,685 ,0,2,18821,1238,1104,1412,4126,920,27621,
20211103,685 ,1,1,2335,237,696,757,348,235,4608,
20211103,685 ,1,2,20193,1423,1055,1330,4019,997,29017,
20211104,101 ,0,1,8558,223,565,458,113,127,10044,
20211104,101 ,0,2,78532,2574,7325,1957,1212,3152,94752,
